Time (milliseconds),Channel 1 Data (μV),Channel 2 Data (μV),Channel 3 Data (μV),Channel 4 Data (μV),Channel 5 Data (μV),Channel 6 Data (μV),Channel 7 Data (μV),Channel 8 Data (μV),Channel 9 Data (μV),Channel 10 Data (μV),Channel 11 Data (μV),Channel 12 Data (μV),Channel 13 Data (μV),Channel 14 Data (μV),Channel 15 Data (μV),Channel 16 Data (μV),Channel 17 Data (μV),Channel 18 Data (μV),Channel 19 Data (μV),Channel 20 Data (μV),Channel 21 Data (μV),Extra Channel extra_1 Data (μV),Extra Channel extra_2 Data (μV),Extra Channel extra_3 Data (μV)
1716.0,1894387.0,1974309.4,2166308.8,14002.464,8064.656,16155.576,4458.984,26851.992,6192.408,12535.968,19754.28,1728.064,9998.544,11943.688,3382.696,23273.12,10463.792,19710.328,14322.456,22893.096,25152.336,16641.729,34886.633,44557.68
1720.0,1894400.4,1974323.9,2166345.8,14066.248,8138.088,16164.688,4478.816,26843.416,6187.048,12521.496,19736.057,1701.8,9970.136,11960.304,3386.984,23260.793,10445.568,19691.568,14299.944,22897.92,25190.928,16624.576,34863.586,44526.055
1724.0,1894404.1,1974328.1,2166352.8,14139.144,8218.488,16216.144,4546.888,26885.76,6192.408,12550.976,19745.703,1751.648,10013.552,12023.016,3453.984,23310.104,10483.624,19749.455,14339.072,22955.809,25252.568,16694.256,34903.785,44583.945
1728.0,1894403.0,1974330.2,2166352.2,14131.104,8208.304,16226.328,4554.928,26906.129,6203.664,12569.2,19758.568,1773.624,10039.816,12038.024,3469.528,23332.08,10493.808,19772.504,14358.904,22972.424,25253.64,16713.016,34933.8,44613.426
1732.0,1894410.5,1974338.2,2166319.0,14094.656,8168.104,16222.04,4546.352,26920.064,6217.064,12587.424,19776.256,1796.672,10065.544,12044.992,3472.208,23350.305,10494.88,19796.623,14377.664,22983.68,25228.984,16726.951,34969.176,44641.297
1736.0,1894425.5,1974353.4,2166351.8,14007.288,8071.624,16159.328,4466.488,26857.352,6197.768,12533.824,19763.928,1718.952,9999.616,11944.76,3386.448,23273.656,10461.648,19708.72,14324.064,22904.889,25159.305,16650.84,34885.023,44557.145
1740.0,1894429.2,1974359.8,2166386.5,14076.968,8153.632,16170.584,4490.072,26852.527,6196.696,12526.856,19749.455,1705.016,9979.784,11969.416,3397.168,23262.4,10440.208,19694.248,14306.376,22912.928,25200.576,16635.297,34868.406,44530.344
1744.0,1894436.2,1974366.1,2166395.8,14153.616,8237.248,16223.648,4559.752,26897.553,6205.808,12564.376,19756.96,1766.656,10030.168,12041.776,3468.456,23316.535,10472.904,19764.465,14348.184,22969.744,25260.072,16700.688,34920.4,44591.45
1748.0,1894441.6,1974371.5,2166399.0,14143.432,8222.24,16234.368,4568.864,26914.703,6209.024,12580.992,19771.969,1795.064,10055.896,12047.136,3484.0,23337.44,10493.808,19792.336,14372.304,22985.287,25261.68,16729.096,34940.77,44623.61
1752.0,1894441.6,1974372.6,2166365.8,14106.984,8179.36,16230.616,4559.752,26929.176,6223.496,12596.536,19786.977,1812.216,10078.944,12053.568,3484.536,23361.56,10492.2,19812.168,14389.456,22993.328,25239.168,16734.455,34976.145,44649.336
1756.0,1894465.2,1974395.1,2166400.0,14019.616,8088.24,16167.368,4480.424,26868.607,6211.704,12544.544,19769.824,1729.672,10011.944,11962.984,3408.424,23286.52,10452.536,19721.049,14337.464,22914.535,25169.488,16645.48,34911.29,44568.4
1760.0,1894472.1,1974403.1,2166432.8,14081.256,8156.312,16175.944,4498.648,26853.6,6196.696,12523.64,19753.744,1707.696,9982.464,11968.344,3407.888,23265.615,10445.032,19696.928,14316.56,22916.145,25207.545,16635.297,34873.23,44535.703
1764.0,1894464.6,1974398.9,2166429.0,14152.008,8234.032,16220.432,4561.896,26894.336,6212.776,12559.016,19761.248,1767.728,10032.848,12038.56,3470.064,23315.465,10464.328,19757.496,14352.472,22970.28,25263.287,16693.184,34922.543,44586.625
1768.0,1894466.8,1974402.1,2166433.8,14139.144,8216.344,16227.4,4564.04,26912.56,6222.96,12579.384,19770.896,1790.776,10054.824,12048.208,3480.248,23339.049,10472.368,19785.367,14369.624,22984.217,25260.607,16711.408,34949.344,44614.496
1772.0,1894477.5,1974409.1,2166413.5,14100.016,8171.32,16221.504,4552.784,26922.744,6225.64,12594.928,19788.049,1804.176,10071.976,12041.776,3478.104,23351.377,10483.088,19808.416,14386.776,22988.504,25234.344,16730.168,34970.246,44639.688
1776.0,1894489.9,1974425.6,2166434.8,14008.896,8075.912,16154.504,4470.776,26861.104,6212.776,12541.328,19768.217,1721.096,10003.904,11956.016,3395.024,23273.12,10433.776,19710.328,14328.888,22908.104,25159.84,16636.367,34899.496,44558.754
1780.0,1894498.4,1974434.2,2166471.8,14070.0,8143.984,16166.832,4486.856,26846.633,6195.624,12517.208,19751.064,1693.224,9970.672,11956.016,3394.488,23247.928,10429.488,19680.848,14308.52,22910.248,25196.824,16625.648,34861.977,44523.375
1784.0,1894500.0,1974437.5,2166476.0,14142.36,8225.456,16215.608,4554.928,26887.367,6207.952,12549.904,19756.96,1751.648,10016.768,12029.984,3461.488,23301.527,10452.0,19744.633,14343.896,22971.352,25255.248,16685.145,34913.434,44576.44
1788.0,1894507.5,1974446.0,2166483.0,14130.568,8210.984,16225.256,4561.36,26903.984,6216.528,12568.128,19767.145,1775.232,10040.352,12047.136,3475.424,23328.328,10464.328,19770.36,14361.584,22984.752,25252.568,16706.584,34939.695,44600.023
1792.0,1894506.5,1974445.5,2166455.2,14093.048,8166.496,16219.896,4550.64,26915.775,6221.352,12582.064,19786.44,1796.136,10067.152,12041.24,3476.496,23343.336,10476.12,19792.336,14384.096,22989.04,25229.52,16726.416,34961.137,44626.29
1796.0,1894516.6,1974457.2,2166475.0,13999.248,8069.48,16151.824,4463.808,26855.207,6212.776,12533.288,19766.072,1721.096,10001.224,11955.48,3393.416,23264.008,10421.448,19704.969,14326.744,22908.104,25155.016,16629.4,34895.207,44545.887
1800.0,1894532.2,1974473.4,2166512.5,14059.816,8138.088,16162.544,4483.104,26840.736,6198.304,12511.312,19751.064,1692.688,9967.456,11953.336,3392.88,23243.64,10418.768,19678.703,14305.84,22908.104,25190.928,16619.752,34851.258,44511.047
1804.0,1894528.5,1974472.9,2166512.0,14133.784,8218.488,16213.464,4550.104,26883.615,6208.488,12545.616,19755.889,1751.112,10012.48,12025.16,3459.88,23299.385,10441.816,19745.703,14342.288,22965.455,25250.424,16682.465,34901.105,44565.184
1808.0,1894530.0,1974475.0,2166517.2,14119.848,8201.872,16220.432,4555.464,26899.695,6214.92,12562.768,19763.393,1776.304,10036.064,12036.416,3472.744,23319.752,10455.752,19769.824,14362.656,22976.713,25249.352,16698.545,34925.76,44590.375
1812.0,1894533.8,1974476.6,2166487.2,14086.616,8161.136,16215.608,4554.392,26912.023,6222.424,12574.024,19781.615,1791.848,10057.504,12033.736,3473.816,23336.367,10477.728,19783.225,14384.096,22985.287,25230.057,16722.129,34950.414,44622.535
1816.0,1894529.0,1974476.1,2166491.0,13996.032,8067.336,16147.536,4465.416,26854.137,6211.704,12528.464,19760.713,1709.304,9994.256,11956.552,3390.736,23264.545,10419.304,19694.248,14330.496,22904.889,25155.016,16622.432,34895.742,44542.137
1820.0,1894551.5,1974495.9,2166542.0,14051.776,8131.656,16158.256,4480.424,26836.984,6193.48,12505.416,19745.168,1685.72,9962.096,11949.584,3391.272,23240.424,10415.016,19672.809,14304.768,22901.137,25189.32,16612.248,34852.33,44511.586
1824.0,1894555.8,1974502.4,2166550.0,14128.96,8214.736,16211.32,4545.816,26876.648,6198.84,12537.576,19752.137,1739.32,10007.12,12021.408,3455.592,23294.56,10448.784,19738.2,14342.288,22960.096,25249.889,16680.855,34901.64,44570.543
1828.0,1894558.5,1974506.1,2166553.8,14120.384,8201.872,16218.824,4551.176,26895.408,6209.024,12555.8,19763.928,1761.296,10029.632,12036.416,3468.992,23314.928,10456.824,19761.248,14363.728,22977.248,25247.744,16701.225,34927.367,44595.734
1832.0,1894563.2,1974512.5,2166540.5,14078.04,8153.096,16216.144,4547.96,26912.56,6217.064,12572.416,19785.367,1785.952,10054.824,12026.768,3464.704,23331.008,10470.76,19785.904,14386.24,22990.648,25226.84,16728.023,34946.13,44618.785
1836.0,1894563.9,1974516.2,2166551.2,13978.88,8048.576,16145.928,4458.448,26852.527,6203.128,12527.928,19772.504,1718.416,9994.256,11932.432,3370.904,23254.896,10424.128,19702.824,14332.64,22913.465,25151.264,16642.264,34875.375,44533.56
1840.0,1894585.2,1974534.5,2166588.0,14050.704,8128.44,16154.504,4473.992,26836.447,6194.552,12509.704,19753.207,1700.192,9963.168,11945.296,3382.16,23236.137,10412.336,19684.6,14305.304,22906.496,25186.104,16618.68,34844.29,44504.617
1844.0,1894592.2,1974542.5,2166594.5,14146.112,8231.888,16211.32,4551.176,26878.793,6203.664,12541.328,19759.64,1746.288,10002.832,12031.056,3462.56,23295.633,10442.888,19744.096,14346.576,22962.775,25251.496,16679.248,34896.28,44568.4
1848.0,1894592.8,1974544.1,2166596.8,14147.184,8227.6,16222.04,4557.608,26895.408,6211.704,12556.872,19768.217,1760.224,10021.056,12048.208,3477.568,23316.535,10450.392,19759.64,14364.8,22977.248,25253.64,16697.473,34920.4,44591.984
1852.0,1894597.0,1974547.4,2166576.8,14132.712,8199.728,16224.72,4557.072,26906.664,6213.848,12569.736,19787.512,1784.344,10047.856,12051.424,3480.248,23333.152,10473.976,19780.545,14382.488,22985.287,25237.56,16722.129,34932.727,44614.496
1856.0,1894609.4,1974559.6,2166597.8,14061.424,8123.616,16170.048,4483.104,26848.775,6192.408,12520.424,19773.576,1703.944,9980.856,11970.488,3404.672,23266.152,10445.032,19698.0,14327.816,22912.393,25173.775,16644.943,34860.367,44536.24
1860.0,1894620.1,1974574.8,2166633.2,14137.0,8207.232,16182.376,4498.648,26836.984,6187.048,12498.984,19749.455,1662.136,9937.976,11995.144,3411.64,23245.248,10413.944,19667.447,14297.8,22911.855,25210.225,16614.393,34827.137,44498.72
1864.0,1894615.9,1974574.1,2166631.5,14237.232,8311.216,16240.8,4574.224,26880.936,6199.376,12531.144,19757.496,1714.128,9979.784,12073.936,3482.928,23296.168,10435.92,19729.088,14334.248,22971.889,25280.977,16679.248,34868.945,44546.426
1868.0,1894621.1,1974575.2,2166637.0,14250.096,8320.328,16255.272,4587.624,26899.695,6211.704,12552.048,19768.752,1738.784,10003.904,12095.912,3503.296,23316.0,10447.712,19750.527,14352.472,22987.969,25286.336,16699.08,34888.777,44567.863
1872.0,1894627.6,1974582.8,2166605.2,14238.84,8298.888,16256.344,4585.48,26914.168,6218.672,12566.52,19784.832,1758.616,10025.344,12107.168,3517.768,23336.367,10460.576,19769.824,14368.552,22996.545,25267.576,16717.305,34912.895,44595.734
1876.0,1894643.8,1974597.2,2166625.0,14167.016,8218.488,16194.168,4506.152,26851.992,6203.664,12515.064,19765.535,1683.04,9962.096,12025.696,3440.584,23264.008,10420.912,19681.385,14312.808,22916.68,25198.969,16631.008,34840.535,44512.656
1880.0,1894657.1,1974611.6,2166677.0,14237.768,8295.672,16203.28,4520.088,26832.695,6188.12,12491.48,19746.775,1649.272,9922.968,12031.056,3437.368,23235.6,10406.976,19651.904,14282.256,22909.713,25234.344,16610.64,34792.832,44468.168
1884.0,1894654.4,1974610.1,2166676.0,14334.248,8398.584,16260.096,4592.984,26877.72,6198.304,12527.928,19755.889,1705.552,9965.848,12119.496,3512.408,23294.023,10429.488,19718.367,14316.024,22971.352,25298.664,16672.816,34836.785,44523.375
1888.0,1894652.2,1974610.1,2166676.5,14336.928,8396.976,16275.104,4602.632,26895.943,6208.488,12546.688,19764.465,1729.672,9987.824,12139.864,3528.488,23320.287,10438.064,19741.416,14334.784,22986.36,25299.736,16690.504,34860.367,44551.246
1892.0,1894661.4,1974617.0,2166649.2,14318.168,8368.568,16278.32,4599.952,26912.023,6214.384,12563.304,19780.008,1752.184,10013.016,12148.44,3535.992,23341.191,10449.32,19768.217,14350.328,22993.863,25283.656,16711.943,34882.344,44579.656
1896.0,1894672.1,1974627.8,2166662.5,14237.232,8277.448,16218.288,4522.232,26851.455,6190.264,12509.168,19767.68,1671.248,9947.624,12055.176,3455.056,23265.615,10418.768,19677.633,14296.192,22913.465,25212.904,16635.297,34803.016,44507.297
1900.0,1894681.2,1974640.1,2166709.2,14294.584,8341.768,16220.968,4529.736,26833.232,6180.08,12485.584,19746.24,1639.624,9911.176,12059.464,3449.696,23231.848,10388.216,19642.793,14264.568,22906.496,25241.312,16604.744,34766.566,44463.344
1904.0,1894687.1,1974649.8,2166720.0,14377.128,8431.816,16271.888,4599.416,26878.256,6197.768,12526.856,19747.848,1701.8,9957.808,12143.616,3519.376,23288.129,10397.864,19714.615,14302.624,22965.455,25304.56,16660.488,34816.953,44512.12
1908.0,1894690.9,1974652.4,2166722.8,14370.16,8427.528,16281.536,4604.776,26890.584,6204.736,12541.864,19757.496,1724.848,9980.32,12159.696,3528.488,23313.855,10415.016,19734.984,14321.92,22976.176,25301.344,16679.248,34838.93,44536.24
1912.0,1894700.5,1974660.5,2166709.8,14346.576,8395.904,16284.216,4596.736,26906.129,6205.808,12557.944,19776.256,1747.36,10002.296,12160.232,3534.384,23332.615,10441.28,19755.889,14340.144,22985.287,25283.12,16709.264,34865.19,44570.008
1916.0,1894708.5,1974670.1,2166728.0,14258.136,8297.28,16222.576,4512.048,26846.096,6184.904,12507.024,19762.32,1669.104,9940.12,12066.432,3451.304,23263.473,10413.944,19676.023,14289.224,22910.783,25213.977,16634.76,34793.902,44494.434
1920.0,1894717.6,1974681.9,2166758.0,14303.696,8350.88,16222.576,4516.336,26827.871,6177.4,12483.44,19737.129,1639.088,9899.384,12071.792,3443.264,23236.137,10378.568,19644.936,14252.776,22900.064,25238.096,16596.168,34751.56,44441.902
1924.0,1894723.5,1974686.1,2166764.5,14382.488,8438.248,16277.248,4588.16,26869.145,6183.296,12515.6,19745.168,1692.688,9942.264,12142.544,3504.904,23284.377,10401.08,19708.184,14286.544,22959.023,25299.2,16663.168,34786.938,44499.258
1928.0,1894718.8,1974686.1,2166762.8,14366.944,8420.56,16283.144,4591.912,26882.545,6185.976,12530.608,19751.6,1716.808,9963.704,12150.048,3515.088,23301.527,10405.368,19725.336,14303.696,22968.672,25295.447,16678.176,34807.84,44524.45
1932.0,1894732.6,1974700.1,2166742.0,14332.104,8379.288,16279.392,4582.264,26895.943,6198.84,12549.904,19762.855,1738.784,9984.608,12153.264,3520.984,23324.04,10406.44,19750.527,14317.632,22978.855,25270.793,16687.287,34848.574,44559.29
1936.0,1894751.4,1974716.2,2166760.8,14235.088,8274.232,16216.144,4500.256,26838.592,6184.368,12498.984,19744.096,1649.808,9919.216,12063.216,3436.296,23251.145,10371.064,19660.48,14266.176,22904.889,25198.969,16606.352,34786.938,44488.535
1940.0,1894754.1,1974720.0,2166803.0,14275.824,8322.472,16214.536,4502.936,26817.688,6164.0,12470.04,19723.729,1610.68,9877.408,12053.568,3421.824,23217.377,10356.592,19624.568,14236.16,22894.168,25225.768,16583.84,34737.625,44436.543
1944.0,1894752.0,1974722.6,2166803.5,14345.504,8399.656,16261.704,4566.72,26856.816,6171.504,12503.808,19726.943,1664.816,9921.36,12122.712,3480.784,23270.44,10373.208,19686.207,14268.856,22951.52,25280.977,16641.191,34783.72,44485.855
1948.0,1894755.1,1974726.9,2166806.2,14323.528,8375.0,16263.312,4566.184,26867.0,6177.936,12516.136,19731.232,1674.464,9938.512,12121.104,3489.896,23281.695,10380.176,19695.855,14282.256,22961.703,25271.328,16651.912,34809.984,44508.367
1952.0,1894761.6,1974733.4,2166786.0,14283.328,8328.904,16258.488,4559.216,26879.863,6180.08,12528.464,19748.385,1694.832,9961.024,12118.424,3493.648,23297.775,10396.256,19721.049,14302.088,22971.889,25249.352,16676.568,34837.32,44537.848
1956.0,1894760.5,1974737.1,2166787.0,14177.736,8221.168,16188.272,4471.312,26824.656,6169.896,12487.728,19730.695,1631.048,9903.672,12040.704,3410.032,23233.992,10337.296,19648.688,14248.488,22895.24,25168.951,16588.664,34782.65,44463.344
1960.0,1894784.1,1974755.9,2166841.0,14212.04,8261.904,16185.592,4473.456,26802.68,6149.528,12460.928,19711.936,1599.424,9865.616,12021.408,3385.376,23197.545,10321.216,19619.207,14215.256,22881.305,25187.176,16567.76,34726.367,44417.246
1964.0,1894783.0,1974758.5,2166846.5,14289.76,8346.056,16235.44,4545.816,26847.703,6155.96,12496.84,19717.297,1664.816,9911.176,12091.088,3452.376,23251.68,10346.944,19685.137,14254.384,22942.408,25249.889,16635.297,34763.887,44472.992
1968.0,1894783.0,1974756.9,2166843.8,14273.144,8328.368,16239.192,4547.424,26858.96,6161.856,12515.064,19726.408,1686.792,9933.688,12098.056,3462.024,23276.871,10352.304,19706.04,14271.536,22953.664,25243.455,16652.984,34789.617,44504.08
1972.0,1894791.1,1974761.8,2166828.8,14232.944,8282.808,16236.512,4543.136,26870.217,6163.464,12527.392,19747.848,1706.624,9957.272,12093.768,3466.312,23293.488,10373.744,19729.623,14294.048,22966.527,25222.016,16684.607,34818.56,44537.848
1976.0,1894799.6,1974773.5,2166847.0,14135.392,8177.752,16175.408,4465.952,26815.008,6141.488,12482.904,19737.129,1633.192,9897.776,12001.576,3385.376,23228.096,10352.304,19652.977,14249.024,22892.56,25148.584,16612.783,34758.527,44468.703
1980.0,1894810.4,1974783.8,2166877.0,14176.664,8230.816,16170.584,4463.808,26792.496,6133.984,12460.928,19713.008,1599.424,9859.72,12000.504,3373.584,23199.688,10323.36,19618.137,14216.864,22878.088,25168.416,16571.512,34724.223,44423.68
1984.0,1894823.8,1974797.1,2166893.0,14254.384,8314.968,16220.968,4537.776,26831.623,6141.488,12490.944,19721.584,1657.312,9905.816,12064.824,3439.512,23246.855,10349.624,19680.312,14252.776,22937.584,25231.664,16639.584,34762.816,44478.887
1988.0,1894828.6,1974802.5,2166897.5,14234.552,8290.848,16228.472,4540.992,26842.344,6148.456,12505.416,19733.377,1676.608,9928.328,12069.648,3449.16,23261.328,10359.808,19696.928,14271.0,22948.84,25226.84,16660.488,34781.574,44503.543
1992.0,1894831.2,1974808.9,2166871.8,14197.568,8248.504,16225.256,4531.344,26858.96,6159.176,12524.176,19749.992,1703.944,9953.52,12081.44,3452.912,23280.088,10365.168,19719.977,14291.368,22960.096,25200.576,16676.031,34818.023,44531.953
1996.0,1894842.5,1974821.8,2166885.0,14101.624,8147.2,16159.328,4452.552,26801.607,6144.168,12476.472,19737.664,1631.584,9891.344,11991.392,3373.048,23210.943,10337.296,19642.793,14240.984,22886.664,25123.393,16598.312,34759.6,44467.098
2000.0,1894849.0,1974828.2,2166926.8,14139.68,8194.368,16151.824,4448.264,26774.809,6129.16,12445.92,19715.688,1587.096,9848.464,11972.096,3355.36,23178.783,10314.248,19604.736,14207.752,22867.904,25141.615,16564.545,34712.97,44422.07
2004.0,1894850.6,1974830.4,2166929.0,14222.224,8284.952,16207.568,4521.696,26820.904,6139.88,12485.048,19721.584,1650.344,9897.24,12048.744,3425.04,23237.207,10336.76,19678.168,14249.024,22932.76,25208.615,16628.863,34763.35,44479.426
2008.0,1894856.5,1974836.2,2166936.0,14207.216,8265.656,16214.536,4530.808,26839.129,6145.776,12503.808,19732.84,1677.68,9918.68,12057.32,3438.44,23257.04,10350.696,19702.287,14271.536,22946.16,25210.225,16655.129,34784.793,44506.223
2012.0,1894857.5,1974837.9,2166902.8,14175.056,8226.528,16211.32,4524.376,26855.744,6155.96,12525.784,19749.992,1708.768,9949.768,12064.288,3442.728,23281.16,10357.664,19727.48,14294.584,22957.951,25188.248,16674.424,34824.992,44531.414
2016.0,1894870.4,1974850.8,2166916.2,14076.968,8124.688,16146.464,4439.688,26802.145,6144.168,12483.976,19733.912,1640.696,9892.952,11981.208,3362.864,23215.232,10318.536,19647.615,14245.808,22883.984,25111.064,16590.809,34766.566,44458.52
2020.0,1894882.2,1974864.6,2166968.2,14110.2,8164.888,16136.816,4432.72,26771.592,6123.8,12451.816,19714.615,1598.888,9846.856,11954.944,3333.92,23163.775,10299.776,19603.664,14205.608,22863.615,25129.287,16560.793,34707.07,44406.527
2024.0,1894879.5,1974863.0,2166966.0,14193.816,8258.688,16189.88,4506.688,26812.328,6136.664,12485.048,19721.584,1649.808,9892.416,12035.344,3401.456,23218.447,10321.216,19667.447,14244.736,22927.936,25195.217,16621.896,34759.062,44466.023
2028.0,1894877.9,1974862.5,2166965.0,14178.808,8244.752,16197.384,4513.656,26825.191,6144.168,12498.448,19729.623,1665.352,9916.536,12050.352,3418.608,23243.104,10328.184,19688.352,14264.568,22941.336,25194.145,16635.297,34788.543,44494.434
2032.0,1894882.8,1974867.4,2166947.2,14143.432,8203.48,16194.704,4508.296,26838.592,6145.24,12511.848,19750.527,1683.576,9939.584,12044.456,3422.36,23259.72,10349.624,19710.863,14287.08,22949.377,25172.703,16663.703,34812.664,44527.13
2036.0,1894899.9,1974885.6,2166963.8,14046.416,8096.816,16126.632,4425.216,26783.385,6134.52,12468.432,19736.592,1620.864,9884.912,11961.912,3344.64,23193.256,10308.352,19635.824,14239.376,22877.016,25092.84,16584.912,34757.457,44462.81
2040.0,1894907.9,1974896.2,2167004.0,14082.328,8138.088,16117.52,4420.928,26757.12,6117.904,12440.024,19718.367,1587.096,9847.928,11943.152,3323.736,23156.809,10291.736,19599.377,14206.68,22859.328,25110.527,16557.04,34705.465,44411.35
2044.0,1894907.9,1974899.5,2167008.2,14169.16,8234.032,16173.264,4496.504,26806.969,6127.016,12481.296,19726.408,1651.952,9900.992,12026.768,3392.344,23214.695,10317.464,19673.344,14247.416,22925.256,25176.455,16625.648,34757.457,44466.023
2048.0,1894910.6,1974901.1,2167010.0,14161.656,8220.096,16184.52,4502.936,26823.049,6135.592,12500.056,19737.129,1671.248,9925.648,12041.24,3404.136,23233.455,10327.112,19694.248,14268.32,22939.729,25174.848,16644.943,34783.184,44494.97
2052.0,1894919.8,1974907.0,2166993.8,14132.712,8185.256,16187.2,4501.328,26837.52,6138.808,12515.064,19757.496,1696.44,9952.448,12038.024,3409.496,23252.752,10348.552,19717.297,14291.904,22950.984,25157.695,16672.816,34810.52,44522.305
2056.0,1894920.2,1974911.9,2166996.0,14034.088,8078.592,16122.344,4415.568,26784.455,6120.584,12471.648,19745.168,1627.832,9895.096,11948.512,3328.024,23191.648,10319.072,19643.328,14246.344,22876.48,25081.049,16597.24,34748.344,44452.625
2060.0,1894937.4,1974928.5,2167042.8,14065.176,8117.184,16111.624,4406.456,26756.049,6107.184,12440.024,19721.049,1583.88,9846.856,11929.216,3304.976,23151.447,10290.664,19598.305,14202.928,22852.896,25097.129,16553.824,34695.816,44395.81
2064.0,1894946.5,1974935.4,2167054.0,14157.904,8218.488,16166.296,4485.784,26798.928,6110.936,12472.72,19726.408,1642.304,9892.952,12004.256,3378.944,23202.904,10323.896,19661.016,14240.448,22917.217,25167.344,16627.256,34738.695,44457.45
2068.0,1894945.5,1974938.1,2167056.5,14156.296,8213.664,16181.84,4504.008,26817.688,6117.904,12493.088,19739.809,1670.176,9921.36,12021.944,3404.136,23229.168,10343.728,19687.816,14267.248,22935.977,25173.775,16655.129,34769.785,44490.145
2072.0,1894948.1,1974941.2,2167026.0,14129.496,8182.576,16185.056,4504.008,26838.057,6135.056,12517.208,19756.424,1700.192,9954.056,12039.096,3417.536,23254.896,10346.944,19717.297,14291.368,22949.377,25157.695,16669.6,34812.664,44526.055
2076.0,1894966.9,1974960.1,2167039.0,14033.016,8081.808,16120.736,4422.536,26781.775,6121.656,12470.576,19741.416,1635.872,9899.92,11951.728,3338.208,23191.648,10312.104,19644.936,14247.952,22874.871,25082.656,16590.809,34757.457,44458.52
2080.0,1894974.4,1974967.6,2167086.0,14067.856,8124.688,16108.944,4413.424,26748.008,6101.288,12433.056,19719.977,1585.488,9849.536,11928.68,3310.872,23146.623,10289.056,19594.016,14207.216,22851.287,25097.129,16550.607,34704.93,44404.92
2084.0,1894979.2,1974974.5,2167093.5,14158.976,8225.456,16165.224,4492.216,26791.96,6112.544,12467.896,19725.336,1639.088,9890.272,12012.296,3386.448,23203.977,10310.496,19657.8,14241.52,22917.752,25167.88,16612.783,34754.24,44463.344
2088.0,1894987.2,1974982.6,2167103.2,14150.936,8213.128,16178.624,4503.472,26808.576,6117.368,12484.512,19734.984,1664.28,9914.392,12025.16,3403.6,23227.56,10330.864,19685.137,14262.424,22932.225,25174.848,16640.656,34778.895,44492.29
2092.0,1894979.2,1974976.8,2167077.5,14128.96,8186.328,16183.448,4504.544,26829.48,6129.696,12506.488,19752.672,1692.688,9947.088,12041.24,3417.536,23249.535,10339.976,19711.936,14287.616,22946.695,25161.447,16662.096,34820.168,44529.273
2096.0,1894989.4,1974988.0,2167082.2,14038.912,8090.384,16123.416,4428.432,26782.848,6129.16,12470.576,19739.809,1628.904,9901.528,11974.776,3346.784,23193.793,10290.664,19639.576,14247.952,22879.695,25088.016,16576.336,34779.97,44467.633
2100.0,1895004.4,1975004.5,2167126.8,14066.248,8125.76,16115.376,4420.928,26752.832,6107.184,12437.88,19722.656,1586.024,9858.648,11944.224,3319.448,23154.129,10282.088,19596.695,14215.256,22856.648,25104.096,16546.32,34719.938,44409.742
2104.0,1895008.1,1975007.8,2167134.2,14161.12,8226.528,16174.336,4502.4,26795.713,6108.256,12472.184,19733.377,1644.984,9906.888,12013.368,3390.2,23206.656,10326.04,19664.232,14258.672,22923.648,25179.137,16624.576,34763.887,44468.703
2108.0,1895008.1,1975007.8,2167134.2,14154.688,8217.416,16186.128,4513.12,26813.936,6117.368,12488.8,19739.809,1663.208,9928.864,12025.16,3406.816,23225.951,10339.976,19680.848,14279.04,22937.049,25180.744,16641.729,34790.152,44499.258
2112.0,1895013.0,1975014.2,2167110.8,14126.816,8183.112,16186.664,4508.832,26833.768,6128.088,12505.416,19755.889,1687.864,9955.128,12034.808,3419.144,23249.535,10350.696,19706.576,14300.48,22950.447,25164.129,16660.488,34823.92,44528.734
2116.0,1895022.1,1975023.9,2167114.0,14031.944,8079.128,16124.488,4429.504,26780.703,6110.936,12462.536,19747.312,1624.08,9901.528,11950.12,3343.568,23186.287,10327.648,19637.432,14255.992,22879.16,25090.16,16595.096,34767.64,44464.414
2120.0,1895038.1,1975040.5,2167171.8,14058.744,8116.648,16111.088,4417.712,26750.152,6100.752,12433.056,19723.729,1580.128,9855.432,11931.36,3316.768,23145.016,10294.952,19592.408,14218.472,22854.504,25103.023,16552.217,34715.113,44408.67
2124.0,1895042.5,1975044.2,2167177.2,14157.368,8223.848,16168.976,4495.968,26798.928,6116.296,12472.184,19729.623,1642.304,9904.208,12013.904,3396.096,23205.049,10315.856,19662.623,14257.064,22923.111,25173.775,16616.0,34766.566,44470.848
2128.0,1895054.2,1975053.4,2167190.5,14153.08,8214.736,16183.984,4508.296,26817.152,6121.656,12492.016,19744.096,1665.888,9927.792,12026.232,3413.784,23228.096,10336.76,19685.137,14280.112,22938.12,25178.6,16644.408,34791.223,44508.367
2132.0,1895046.8,1975050.6,2167164.8,14124.136,8180.968,16183.448,4506.688,26837.52,6130.768,12513.456,19763.928,1691.616,9956.736,12032.128,3418.608,23252.217,10349.624,19709.793,14304.768,22952.057,25161.984,16666.92,34827.137,44536.24
2136.0,1895052.6,1975059.8,2167163.2,14024.976,8079.664,16119.664,4424.144,26791.424,6125.408,12477.544,19747.848,1631.048,9909.568,11960.304,3344.64,23194.328,10299.24,19643.863,14262.424,22881.305,25082.12,16584.377,34781.574,44464.953
