Time (milliseconds),Channel 1 Data (μV),Channel 2 Data (μV),Channel 3 Data (μV),Channel 4 Data (μV),Channel 5 Data (μV),Channel 6 Data (μV),Channel 7 Data (μV),Channel 8 Data (μV),Channel 9 Data (μV),Channel 10 Data (μV),Channel 11 Data (μV),Channel 12 Data (μV),Channel 13 Data (μV),Channel 14 Data (μV),Channel 15 Data (μV),Channel 16 Data (μV),Channel 17 Data (μV),Channel 18 Data (μV),Channel 19 Data (μV),Channel 20 Data (μV),Channel 21 Data (μV),Extra Channel extra_1 Data (μV),Extra Channel extra_2 Data (μV),Extra Channel extra_3 Data (μV)
0.0,917997.0,925614.1,1838318.1,18887.568,9510.248,19020.496,5962.464,25880.225,11422.696,3485.608,9696.24,7208.664,21701.568,836.696,2711.088,9834.528,1690.008,22375.855,-16287.432,9923.504,25515.744,19656.191,29244.695,39229.305
4.0,918008.25,925625.4,1838325.6,18987.8,9620.664,19049.977,6012.848,25894.695,11422.16,3490.968,9691.416,7219.384,21706.928,887.616,2758.256,9844.712,1685.72,22399.44,-16284.216,9959.952,25564.52,19678.703,29271.496,39247.527
8.0,918015.25,925622.1,1838337.4,19052.656,9686.056,19094.465,6077.168,25928.465,11424.304,3519.376,9698.384,7262.8,21742.84,946.576,2822.04,9890.808,1721.632,22461.615,-16269.208,10014.624,25610.615,19746.775,29325.633,39312.383
12.0,918006.7,925617.9,1838339.6,19045.152,9674.264,19106.256,6085.208,25949.904,11436.096,3540.28,9703.744,7282.632,21764.28,974.984,2837.048,9918.144,1725.384,22484.664,-16264.384,10031.776,25612.225,19760.176,29353.504,39334.36
16.0,917998.06,925614.1,1838334.8,18987.264,9608.336,19089.104,6057.872,25952.049,11446.816,3546.176,9709.104,7284.776,21768.568,958.368,2818.824,9921.896,1713.592,22475.016,-16267.064,10018.376,25578.992,19743.56,29364.76,39337.574
20.0,918008.8,925629.6,1838350.2,18899.896,9520.432,19024.783,5968.36,25893.623,11439.848,3493.112,9693.024,7208.664,21703.176,861.352,2725.024,9845.248,1664.816,22375.855,-16288.504,9933.688,25518.424,19642.256,29266.672,39238.414
24.0,918023.8,925638.75,1838363.8,18991.553,9620.664,19051.584,6010.704,25897.912,11422.696,3489.896,9690.88,7212.416,21704.248,886.544,2756.112,9846.856,1683.576,22395.152,-16284.752,9960.488,25566.664,19672.809,29263.455,39247.527
28.0,918014.7,925635.0,1838363.8,19054.8,9691.416,19092.855,6070.2,25932.752,11433.416,3522.592,9690.344,7260.12,21741.768,964.264,2822.04,9897.776,1696.976,22458.936,-16274.032,10016.768,25611.152,19724.8,29331.527,39309.703
32.0,918011.5,925632.3,1838364.8,19048.367,9681.768,19106.256,6084.672,25949.904,11439.312,3542.96,9695.704,7280.488,21763.207,986.776,2835.976,9918.68,1707.16,22480.912,-16268.136,10037.136,25614.367,19745.703,29359.4,39340.793
36.0,918008.8,925627.5,1838364.8,18995.305,9619.056,19095.0,6062.696,25949.904,11440.384,3546.176,9703.744,7276.736,21763.207,965.872,2822.576,9916.536,1719.488,22472.336,-16267.064,10027.488,25587.568,19747.848,29361.545,39340.793
40.0,918019.5,925640.4,1838381.9,18914.367,9533.296,19039.793,5980.688,25894.695,11426.448,3490.968,9695.704,7203.304,21703.176,870.464,2733.6,9845.248,1691.08,22379.607,-16282.072,9947.088,25535.576,19659.943,29264.527,39239.49
44.0,918034.0,925653.25,1838397.5,19008.168,9637.28,19067.129,6026.248,25902.736,11425.912,3490.432,9692.488,7220.456,21711.217,912.808,2770.048,9857.04,1690.544,22399.977,-16280.464,9977.104,25584.889,19680.848,29273.64,39255.03
48.0,918038.3,925653.25,1838407.6,19071.951,9704.816,19105.72,6089.496,25934.896,11431.272,3524.2,9696.776,7268.16,21752.488,972.84,2832.224,9900.992,1718.416,22464.297,-16267.064,10031.24,25629.377,19742.488,29334.207,39323.105
52.0,918035.6,925649.5,1838410.9,19058.553,9688.736,19114.297,6093.784,25948.832,11436.632,3539.744,9704.28,7283.704,21772.855,984.096,2844.016,9917.608,1730.208,22481.984,-16260.632,10041.424,25628.305,19758.568,29366.367,39348.297
56.0,918025.44,925641.44,1838406.0,18998.52,9620.128,19097.145,6065.376,25946.688,11439.848,3541.888,9711.248,7278.344,21773.928,959.44,2821.504,9917.608,1735.568,22475.553,-16260.096,10025.88,25595.072,19753.744,29373.336,39349.367
60.0,918035.06,925652.7,1838421.6,18910.615,9530.616,19035.504,5976.936,25885.584,11423.232,3484.536,9697.848,7200.088,21706.393,857.064,2724.488,9839.888,1703.944,22379.607,-16281.536,9939.048,25533.969,19659.943,29267.744,39250.207
64.0,918046.9,925668.25,1838435.0,19000.664,9635.136,19056.943,6018.744,25893.088,11421.624,3487.752,9688.736,7213.488,21706.393,909.592,2759.328,9848.464,1688.4,22399.977,-16285.288,9967.456,25576.848,19667.984,29278.465,39259.855
68.0,918051.7,925670.94,1838444.1,19067.664,9706.424,19099.824,6082.528,25929.535,11429.128,3520.448,9693.56,7267.088,21746.057,978.736,2827.936,9901.528,1711.448,22469.12,-16270.816,10024.808,25622.943,19733.912,29337.424,39332.754
72.0,918049.0,925667.7,1838448.4,19060.695,9694.096,19113.225,6092.176,25949.904,11437.168,3539.744,9703.208,7289.064,21771.783,990.528,2845.088,9928.864,1728.064,22495.385,-16262.776,10042.496,25627.768,19758.568,29365.832,39362.23
76.0,918031.9,925655.4,1838436.0,19009.24,9632.992,19096.607,6070.2,25951.512,11448.96,3548.856,9711.248,7289.064,21780.36,979.808,2834.368,9930.472,1726.992,22490.023,-16260.632,10034.456,25595.607,19748.385,29378.695,39365.984
80.0,918035.06,925664.5,1838444.1,18915.977,9536.512,19035.504,5976.4,25896.305,11442.528,3501.152,9693.024,7216.168,21716.576,891.368,2734.136,9859.184,1680.896,22396.225,-16282.072,9950.304,25532.36,19647.615,29278.465,39264.145
84.0,918058.6,925680.56,1838469.9,18992.088,9620.664,19059.088,6014.456,25901.129,11430.2,3496.328,9691.952,7223.672,21716.04,909.056,2752.896,9858.112,1688.936,22413.377,-16283.144,9973.888,25577.92,19672.809,29270.424,39266.824
88.0,918059.2,925679.5,1838476.2,19057.48,9691.952,19099.287,6078.776,25935.969,11436.096,3526.344,9696.776,7270.304,21752.488,970.696,2818.824,9904.208,1708.768,22472.871,-16271.888,10029.096,25620.8,19737.664,29331.527,39329.0
92.0,918057.56,925676.8,1838479.5,19062.84,9697.312,19111.615,6093.248,25954.729,11442.528,3544.568,9703.208,7290.136,21770.176,991.6,2852.056,9926.184,1725.92,22498.064,-16264.384,10041.96,25625.088,19759.104,29367.977,39357.406
96.0,918051.7,925674.1,1838480.5,19009.24,9637.816,19091.783,6067.52,25957.408,11450.568,3552.608,9711.784,7289.064,21776.607,974.984,2845.624,9926.184,1726.992,22492.168,-16263.312,10032.848,25594.535,19751.064,29382.984,39353.12
100.0,918057.56,925687.56,1838493.4,18910.615,9537.584,19022.64,5972.648,25894.16,11443.064,3497.936,9694.096,7212.416,21711.217,875.288,2746.464,9847.928,1673.392,22386.576,-16286.896,9944.944,25529.145,19645.473,29282.752,39243.777
104.0,918074.2,925697.75,1838507.4,18994.232,9633.528,19046.225,6014.456,25892.016,11431.272,3485.608,9693.024,7215.632,21709.072,887.616,2770.048,9844.176,1683.576,22393.545,-16284.216,9966.384,25573.096,19668.52,29272.031,39245.383
108.0,918073.7,925695.56,1838511.6,19062.305,9712.856,19089.64,6081.456,25928.465,11438.24,3516.696,9696.24,7269.232,21745.52,960.512,2847.768,9890.808,1705.016,22463.225,-16272.424,10025.88,25620.264,19731.232,29339.031,39313.457
112.0,918068.8,925689.1,1838513.2,19053.191,9698.92,19099.824,6091.104,25945.615,11443.064,3536.528,9702.136,7291.208,21764.816,974.448,2862.776,9914.928,1718.416,22489.488,-16268.672,10038.744,25621.336,19751.064,29364.225,39338.65
116.0,918064.0,925685.94,1838515.9,19000.129,9636.744,19085.889,6070.736,25948.297,11447.352,3542.424,9709.104,7282.632,21769.64,953.008,2849.376,9916.536,1725.384,22481.984,-16270.28,10029.096,25595.607,19746.775,29378.695,39346.688
120.0,918081.2,925697.2,1838537.9,18910.615,9540.264,19030.145,5988.728,25887.191,11426.984,3482.928,9698.384,7199.016,21704.783,847.952,2751.288,9838.816,1705.552,22381.217,-16287.432,9945.48,25538.256,19662.623,29276.32,39246.457
124.0,918086.5,925709.0,1838546.5,18999.057,9640.496,19051.584,6025.176,25893.088,11424.304,3481.32,9690.344,7204.376,21705.32,892.976,2781.304,9839.352,1692.688,22391.4,-16285.824,9969.064,25580.064,19670.664,29290.793,39251.816
128.0,918088.1,925710.06,1838551.2,19075.703,9722.504,19096.607,6094.856,25932.217,11435.024,3515.624,9693.56,7257.976,21749.809,970.16,2857.416,9890.808,1709.84,22462.152,-16271.352,10030.704,25629.377,19733.912,29359.936,39323.105
132.0,918088.1,925708.44,1838555.6,19067.664,9708.568,19108.936,6108.792,25948.297,11443.064,3534.384,9703.744,7278.344,21771.783,979.808,2874.032,9912.784,1728.064,22485.736,-16264.384,10046.784,25633.664,19759.104,29377.623,39352.586
136.0,918079.56,925700.44,1838552.9,19011.385,9644.248,19095.535,6084.136,25950.44,11446.816,3541.352,9711.248,7276.736,21778.752,960.512,2859.024,9913.856,1735.032,22480.912,-16263.848,10034.456,25605.793,19755.889,29382.984,39356.87
140.0,918090.25,925707.4,1838567.9,18918.12,9545.624,19037.648,5990.872,25887.729,11424.304,3483.464,9701.064,7202.232,21711.217,850.096,2759.328,9839.352,1717.344,22387.648,-16283.144,9947.088,25545.225,19671.2,29271.496,39253.426
144.0,918102.6,925723.44,1838581.9,19000.664,9641.032,19051.584,6020.888,25890.408,11425.376,3482.392,9690.88,7209.2,21714.432,887.616,2782.376,9840.96,1698.584,22401.049,-16283.68,9966.384,25583.28,19670.129,29280.607,39252.35
148.0,918104.2,925727.2,1838591.5,19069.809,9712.856,19092.32,6085.208,25925.783,11435.024,3515.088,9691.416,7259.584,21753.023,958.904,2845.624,9887.592,1709.84,22457.328,-16269.744,10024.272,25627.768,19729.088,29342.248,39317.207
152.0,918101.56,925721.9,1838592.0,19051.584,9688.736,19100.36,6088.96,25935.432,11439.312,3526.344,9699.456,7270.304,21763.207,962.656,2849.376,9901.528,1722.704,22465.904,-16264.92,10031.776,25625.088,19745.168,29354.04,39334.36
156.0,918089.75,925713.8,1838586.1,18995.305,9623.88,19085.352,6068.056,25935.969,11445.208,3528.488,9704.816,7265.48,21764.816,949.256,2833.296,9899.384,1722.704,22463.225,-16267.064,10021.056,25595.607,19738.736,29361.008,39330.61
160.0,918099.94,925720.25,1838598.5,18898.287,9520.968,19024.783,5978.008,25871.648,11420.016,3472.208,9693.024,7189.368,21697.816,836.696,2736.816,9823.808,1706.088,22368.889,-16284.752,9932.08,25534.504,19652.977,29257.023,39229.305
164.0,918110.6,925735.8,1838610.8,18977.08,9612.624,19040.328,6010.168,25873.793,11421.088,3468.992,9684.984,7194.728,21695.137,874.216,2762.544,9827.024,1690.008,22379.607,-16291.184,9952.448,25573.096,19650.297,29265.064,39232.52
168.0,918105.8,925734.7,1838612.9,19047.297,9688.2,19080.527,6074.488,25911.312,11429.128,3503.832,9686.056,7245.648,21736.943,947.112,2827.936,9876.336,1703.944,22447.68,-16282.072,10011.408,25621.336,19710.863,29326.703,39293.625
172.0,918105.3,925733.1,1838617.8,19036.04,9675.336,19089.104,6081.456,25929.535,11436.096,3522.056,9691.416,7264.944,21755.703,961.584,2838.12,9900.456,1709.84,22470.729,-16276.712,10023.736,25622.943,19733.377,29348.68,39323.64
176.0,918105.3,925730.94,1838626.4,18989.408,9620.128,19080.527,6062.696,25934.36,11440.384,3527.416,9698.92,7263.336,21762.137,949.256,2829.008,9906.352,1716.272,22469.12,-16276.712,10021.592,25596.145,19736.592,29363.152,39338.65
180.0,918116.56,925740.6,1838640.2,18894.535,9522.576,19021.568,5975.864,25875.936,11424.304,3477.568,9688.736,7193.12,21700.496,846.344,2735.208,9834.528,1688.4,22376.393,-16298.688,9938.512,25533.969,19650.297,29264.527,39237.88
184.0,918129.94,925756.7,1838652.0,18981.367,9617.984,19041.4,6012.312,25881.297,11421.088,3476.496,9683.376,7202.232,21699.424,875.288,2762.008,9835.6,1684.112,22384.969,-16299.76,9962.096,25574.703,19662.088,29267.207,39238.953
188.0,918126.75,925756.7,1838656.4,19059.623,9698.92,19086.96,6080.92,25922.568,11435.024,3515.624,9687.128,7255.296,21742.84,959.44,2834.904,9891.344,1696.976,22455.184,-16285.288,10026.416,25625.623,19725.871,29336.889,39306.49
192.0,918121.9,925751.9,1838655.2,19048.904,9683.912,19099.287,6090.032,25940.793,11444.136,3535.992,9696.24,7280.488,21765.889,978.2,2848.84,9916.536,1703.408,22476.623,-16276.712,10041.96,25627.768,19745.703,29363.152,39328.465
196.0,918114.4,925744.4,1838652.0,18999.057,9625.488,19090.176,6071.808,25945.615,11445.744,3542.96,9707.496,7282.096,21773.928,958.904,2837.048,9919.752,1720.56,22478.768,-16275.64,10037.136,25601.504,19754.816,29366.367,39337.574
200.0,918118.7,925752.94,1838661.8,18899.896,9522.576,19024.783,5976.936,25888.264,11441.456,3490.968,9695.704,7205.984,21708.535,861.888,2742.176,9851.144,1679.288,22378.535,-16296.544,9950.304,25537.184,19653.512,29271.496,39236.81
204.0,918141.75,925771.7,1838688.5,18974.4,9606.728,19041.936,6008.024,25885.584,11430.736,3480.248,9688.736,7207.592,21701.031,876.896,2760.936,9841.496,1678.216,22382.824,-16297.616,9965.848,25578.455,19662.088,29258.633,39228.77
208.0,918137.44,925766.9,1838685.2,19055.871,9689.808,19090.176,6077.704,25924.176,11432.344,3512.944,9694.632,7260.656,21745.52,953.008,2830.616,9887.592,1702.336,22455.72,-16283.144,10029.096,25628.305,19731.768,29325.096,39298.45
212.0,918136.4,925765.25,1838693.4,19049.977,9681.768,19101.969,6090.568,25942.4,11439.848,3534.384,9700.528,7286.384,21769.104,969.624,2845.624,9906.888,1718.416,22476.623,-16275.104,10045.712,25633.664,19752.137,29361.008,39326.855
216.0,918136.4,925764.75,1838700.2,19004.416,9629.24,19095.535,6076.632,25948.297,11447.352,3544.568,9708.032,7289.064,21776.607,956.76,2841.872,9913.856,1730.208,22475.016,-16273.496,10042.496,25610.615,19758.031,29377.088,39339.72
220.0,918148.7,925777.06,1838719.0,18910.615,9532.76,19035.504,5993.016,25892.016,11432.88,3492.04,9698.92,7209.2,21713.896,858.672,2749.68,9847.928,1701.264,22380.145,-16292.256,9959.416,25553.264,19667.447,29279.535,39244.312
224.0,918163.2,925792.06,1838733.0,18987.8,9621.736,19054.264,6024.104,25890.943,11428.056,3485.072,9693.024,7208.128,21709.072,884.936,2766.832,9844.712,1692.152,22387.648,-16290.112,9976.568,25591.855,19668.52,29273.104,39235.734
228.0,918158.4,925789.4,1838733.5,19065.52,9703.208,19098.217,6093.784,25930.607,11439.312,3523.128,9696.776,7262.264,21752.488,963.728,2838.656,9892.952,1703.408,22457.328,-16277.248,10035.528,25640.633,19733.377,29339.568,39309.168
232.0,918151.94,925784.56,1838733.0,19056.943,9691.416,19106.793,6101.824,25947.225,11449.496,3540.816,9701.6,7282.632,21773.393,977.128,2852.056,9911.176,1711.448,22479.305,-16269.744,10047.856,25644.385,19748.92,29365.832,39340.258
236.0,918148.7,925778.1,1838731.9,19013.527,9639.424,19101.969,6088.424,25950.977,11451.104,3547.248,9714.464,7284.776,21779.287,962.656,2846.696,9920.824,1730.744,22484.664,-16265.456,10046.784,25620.8,19759.64,29382.984,39352.586
240.0,918157.8,925791.5,1838748.5,18912.76,9537.048,19038.72,5999.448,25893.088,11444.672,3495.256,9702.136,7208.128,21714.432,873.144,2754.504,9851.144,1691.08,22386.576,-16286.36,9963.704,25554.336,19657.264,29292.936,39249.137
244.0,918177.6,925807.06,1838769.5,18984.584,9617.448,19055.336,6023.568,25887.729,11433.416,3483.464,9695.704,7198.48,21705.32,883.864,2764.152,9839.888,1693.76,22382.287,-16287.432,9973.352,25588.64,19662.623,29277.928,39235.734
248.0,918179.25,925807.06,1838779.1,19061.768,9697.848,19099.287,6093.248,25924.176,11438.776,3515.088,9698.384,7247.256,21744.447,960.512,2833.296,9890.272,1715.2,22448.217,-16276.176,10034.456,25639.023,19730.16,29341.176,39304.344
252.0,918176.56,925804.4,1838783.4,19051.584,9681.232,19107.863,6103.432,25939.72,11445.744,3529.024,9709.104,7267.624,21758.385,965.336,2848.304,9909.568,1730.744,22470.729,-16270.816,10047.856,25641.703,19753.744,29361.545,39330.07
256.0,918169.06,925798.5,1838779.6,19003.344,9626.024,19099.824,6087.352,25945.615,11453.248,3543.496,9719.288,7278.344,21771.248,952.472,2837.048,9920.288,1735.032,22481.984,-16273.496,10046.248,25616.512,19761.783,29373.336,39344.543
260.0,918181.94,925806.0,1838795.8,18898.824,9517.752,19038.72,5998.376,25885.049,11430.736,3488.288,9710.176,7202.768,21708.535,841.52,2734.672,9851.144,1713.592,22388.184,-16295.472,9959.416,25549.512,19679.775,29252.736,39244.848
264.0,918193.75,925822.6,1838809.6,18968.504,9596.008,19044.615,6014.456,25882.367,11429.664,3479.176,9697.848,7193.656,21696.744,869.928,2745.928,9842.568,1685.72,22382.287,-16302.976,9969.6,25575.775,19666.377,29243.088,39230.375
268.0,918188.4,925821.56,1838805.9,19050.512,9681.768,19089.104,6085.744,25922.568,11435.024,3515.088,9701.6,7248.328,21739.088,943.896,2819.896,9891.88,1699.656,22448.217,-16290.648,10033.92,25625.623,19736.057,29314.377,39303.81
272.0,918184.6,925815.1,1838806.4,19041.4,9668.904,19099.287,6093.784,25938.648,11435.024,3534.384,9710.176,7271.376,21761.064,949.256,2834.368,9909.568,1719.488,22471.264,-16283.68,10044.64,25626.695,19763.928,29336.889,39325.246
276.0,918184.06,925813.5,1838816.1,18994.232,9618.52,19089.104,6077.704,25949.367,11448.424,3549.928,9716.072,7282.096,21775.535,948.184,2831.152,9918.144,1723.776,22479.305,-16281.0,10044.104,25600.432,19765.535,29362.615,39335.97
280.0,918199.6,925827.44,1838837.5,18899.896,9518.824,19033.896,5994.088,25892.553,11435.024,3496.864,9708.568,7209.736,21715.504,853.312,2741.64,9853.824,1701.264,22391.936,-16299.76,9964.776,25540.936,19683.527,29271.496,39245.92
284.0,918207.7,925840.8,1838846.1,18976.545,9602.44,19047.297,6016.064,25892.016,11430.736,3491.504,9703.208,7207.056,21708.0,877.968,2755.04,9849.536,1690.008,22387.648,-16301.904,9977.104,25575.775,19678.703,29265.064,39236.81
288.0,918208.2,925838.7,1838849.2,19061.768,9695.704,19096.607,6095.392,25934.896,11439.848,3530.096,9709.64,7263.336,21752.488,962.656,2833.296,9904.744,1708.768,22463.225,-16285.824,10043.568,25629.912,19749.455,29337.424,39307.56
292.0,918208.75,925834.44,1838854.1,19052.12,9685.52,19110.545,6109.328,25952.584,11445.744,3546.712,9718.752,7279.952,21771.248,971.768,2849.912,9926.72,1729.136,22484.664,-16276.712,10059.648,25635.271,19774.111,29358.328,39333.824
296.0,918199.6,925829.56,1838851.5,19008.168,9635.136,19102.504,6093.248,25959.016,11454.32,3557.432,9728.936,7282.096,21784.648,966.408,2847.768,9935.832,1731.816,22485.736,-16273.496,10056.968,25614.904,19777.328,29378.16,39350.977
300.0,918203.4,925837.06,1838858.4,18906.863,9529.008,19040.328,6004.808,25900.057,11436.096,3501.688,9718.752,7203.84,21716.576,858.672,2748.608,9859.72,1705.016,22390.863,-16292.792,9971.744,25550.584,19686.744,29275.248,39253.426
304.0,918217.3,925853.7,1838877.1,18968.504,9599.76,19050.512,6020.888,25893.623,11432.344,3488.824,9706.424,7192.048,21701.031,876.36,2752.896,9843.104,1678.216,22379.607,-16298.152,9976.568,25578.455,19672.271,29257.023,39227.695
308.0,918210.9,925852.1,1838879.4,19043.545,9681.768,19094.465,6089.496,25933.824,11443.6,3525.808,9704.816,7252.616,21743.377,953.544,2817.216,9892.416,1683.576,22451.969,-16288.504,10038.208,25628.305,19730.16,29328.312,39290.406
312.0,918211.44,925849.44,1838882.5,19047.297,9683.376,19107.863,6105.04,25948.297,11447.888,3543.496,9712.856,7276.2,21764.816,967.48,2838.656,9914.928,1705.016,22475.016,-16281.536,10052.144,25636.344,19759.104,29352.432,39325.246
316.0,918209.8,925845.1,1838886.2,19024.248,9653.896,19107.863,6099.144,25959.553,11455.392,3554.752,9724.112,7282.632,21777.68,971.768,2853.128,9931.008,1724.848,22486.809,-16276.176,10054.824,25622.408,19773.04,29378.695,39348.297
320.0,918218.4,925856.4,1838905.0,18923.48,9550.984,19046.225,6011.24,25904.88,11448.424,3507.584,9711.784,7209.736,21718.72,883.328,2760.4,9864.544,1684.112,22395.688,-16296.544,9974.424,25559.695,19677.096,29293.473,39246.457
324.0,918235.0,925870.9,1838921.1,18992.623,9629.776,19059.623,6033.216,25890.408,11436.096,3492.04,9707.496,7195.264,21705.855,887.616,2768.976,9849.0,1685.72,22383.36,-16297.616,9979.248,25589.176,19674.416,29273.104,39234.13
328.0,918236.6,925868.7,1838924.4,19086.96,9730.008,19111.08,6112.008,25928.465,11440.384,3525.808,9711.248,7248.864,21747.664,969.088,2855.808,9903.136,1710.376,22456.256,-16283.144,10043.568,25645.455,19744.096,29342.248,39310.777
332.0,918233.4,925864.44,1838927.0,19078.385,9717.144,19123.408,6125.408,25948.297,11445.744,3545.104,9717.68,7268.696,21766.96,983.56,2871.352,9922.968,1727.528,22479.305,-16273.496,10060.184,25651.889,19771.432,29361.008,39338.65
336.0,918222.1,925860.7,1838924.4,19045.688,9677.48,19119.656,6117.904,25959.016,11458.608,3558.504,9726.256,7285.312,21785.72,993.208,2869.744,9939.584,1733.424,22495.385,-16269.744,10064.472,25632.057,19776.793,29389.416,39360.625
340.0,918229.6,925867.1,1838935.1,18951.889,9576.176,19060.695,6029.464,25905.416,11445.744,3509.728,9716.608,7219.384,21731.584,898.336,2774.872,9873.656,1711.448,22406.408,-16286.36,9983.536,25569.344,19691.568,29299.904,39271.65
344.0,918246.25,925883.2,1838951.1,19014.6,9649.608,19069.809,6041.792,25895.768,11440.384,3494.184,9711.248,7210.808,21719.256,903.16,2782.376,9855.968,1698.584,22390.328,-16289.576,9988.896,25599.36,19680.312,29282.217,39251.816
348.0,918246.25,925884.25,1838957.6,19097.145,9738.584,19115.904,6113.08,25935.969,11449.496,3530.632,9715.536,7268.16,21762.672,983.024,2858.488,9909.568,1717.88,22462.688,-16273.496,10052.144,25650.816,19748.385,29355.111,39320.96
352.0,918243.06,925881.06,1838959.8,19083.744,9719.288,19123.943,6122.192,25952.049,11457.536,3549.928,9720.36,7289.6,21782.504,993.744,2869.208,9931.008,1729.136,22484.129,-16264.384,10063.936,25650.816,19768.217,29382.447,39347.223
356.0,918239.3,925875.7,1838962.4,19039.793,9666.224,19118.049,6109.328,25960.088,11462.896,3562.256,9735.368,7298.176,21795.367,983.56,2865.992,9940.12,1746.288,22493.24,-16259.56,10062.328,25628.84,19779.473,29394.24,39365.984
360.0,918247.3,925883.2,1838974.8,18932.057,9554.736,19053.729,6016.064,25901.664,11445.208,3512.408,9725.72,7224.744,21734.8,878.504,2766.296,9872.584,1722.704,22404.264,-16276.712,9976.568,25557.016,19695.855,29293.473,39271.65
364.0,918260.75,925898.2,1838989.2,18994.232,9625.488,19056.408,6026.248,25893.088,11439.312,3500.08,9715.536,7214.56,21723.545,887.08,2763.616,9855.432,1706.088,22397.297,-16282.072,9978.176,25580.064,19680.848,29271.496,39246.457
368.0,918259.1,925899.25,1838991.4,19084.816,9722.504,19102.504,6102.896,25935.432,11453.784,3539.744,9716.072,7276.736,21771.248,977.664,2842.944,9911.176,1717.88,22475.016,-16270.816,10046.784,25635.809,19748.385,29347.607,39318.816
372.0,918255.4,925896.06,1838994.0,19077.848,9710.712,19113.76,6114.688,25955.8,11464.504,3561.72,9718.216,7300.32,21786.256,999.104,2862.776,9937.976,1718.416,22498.6,-16268.136,10061.792,25639.023,19764.465,29373.336,39341.33
376.0,918250.56,925891.25,1838996.1,19037.111,9661.936,19108.936,6107.184,25965.447,11466.112,3574.048,9731.08,7314.792,21800.729,989.456,2861.704,9950.304,1737.712,22512.535,-16263.848,10061.792,25621.336,19781.615,29393.168,39356.87
380.0,918247.3,925895.0,1838996.8,18934.736,9557.416,19047.297,6015.528,25913.455,11460.216,3526.88,9719.824,7243.504,21743.377,906.376,2766.832,9887.056,1696.976,22416.057,-16284.216,9980.32,25553.264,19684.6,29314.377,39266.29
384.0,918273.06,925914.8,1839023.5,18995.305,9625.488,19056.408,6030.0,25897.377,11443.6,3503.832,9716.608,7216.704,21720.328,899.408,2766.832,9859.184,1698.584,22396.225,-16289.576,9976.568,25578.455,19678.168,29281.68,39244.848
388.0,918280.0,925917.5,1839035.9,19087.496,9722.504,19105.184,6107.72,25935.432,11447.888,3537.064,9719.288,7271.912,21761.064,973.376,2845.624,9903.136,1723.776,22468.584,-16276.176,10043.032,25635.809,19751.064,29350.287,39326.32
392.0,918282.7,925918.0,1839044.4,19074.633,9706.96,19118.049,6118.976,25950.977,11452.176,3553.144,9728.936,7293.352,21778.752,978.736,2860.632,9919.216,1739.32,22491.633,-16269.744,10055.36,25643.312,19776.793,29365.297,39348.297
396.0,918268.75,925908.4,1839033.8,19034.432,9663.544,19108.936,6106.112,25959.553,11461.288,3563.864,9738.048,7297.64,21794.297,978.736,2860.096,9931.544,1741.464,22499.672,-16267.064,10054.288,25622.943,19778.4,29390.488,39360.09
400.0,918266.06,925908.94,1839032.6,18932.592,9556.88,19046.225,6019.28,25902.2,11446.28,3512.944,9727.864,7223.136,21736.943,883.328,2766.296,9868.296,1716.272,22411.768,-16284.752,9969.6,25555.943,19690.496,29305.8,39268.434
404.0,918289.1,925929.25,1839062.1,18991.016,9624.416,19050.512,6030.0,25889.871,11440.384,3493.112,9715.536,7207.056,21715.504,886.008,2770.048,9845.784,1700.192,22392.473,-16292.792,9967.992,25578.455,19669.592,29285.969,39242.703
408.0,918290.75,925933.06,1839069.6,19089.104,9726.256,19101.432,6109.864,25931.68,11449.496,3527.416,9718.216,7260.12,21755.168,971.768,2852.056,9898.848,1719.488,22458.4,-16279.928,10038.208,25636.344,19738.736,29359.936,39323.64
412.0,918294.5,925932.5,1839076.6,19083.744,9716.072,19112.152,6125.944,25949.367,11457.0,3543.496,9723.576,7279.416,21773.928,983.024,2872.96,9917.608,1734.496,22479.305,-16274.032,10055.896,25645.455,19762.855,29380.305,39353.12
416.0,918288.06,925925.5,1839078.1,19044.08,9668.904,19111.615,6118.44,25960.088,11461.824,3556.36,9735.904,7291.208,21788.936,977.664,2872.424,9929.4,1743.072,22488.416,-16269.744,10061.256,25629.912,19777.863,29401.744,39369.734
420.0,918299.3,925934.1,1839094.2,18939.023,9558.488,19051.584,6031.072,25900.592,11445.208,3505.976,9730.544,7218.848,21729.977,877.968,2771.12,9864.008,1721.096,22395.152,-16289.04,9979.248,25563.984,19695.855,29305.264,39271.65
424.0,918311.1,925950.2,1839106.0,18990.48,9624.416,19052.12,6034.824,25885.049,11440.92,3486.68,9719.288,7200.088,21709.607,881.184,2765.224,9839.888,1697.512,22375.855,-16298.152,9973.352,25584.352,19669.057,29277.393,39237.344
428.0,918308.94,925950.2,1839107.6,19088.031,9728.4,19103.04,6109.864,25928.465,11452.176,3523.128,9720.896,7259.048,21756.775,971.768,2847.232,9894.024,1711.984,22454.111,-16284.216,10041.424,25640.096,19737.664,29355.648,39312.92
432.0,918303.6,925943.2,1839106.0,19080.527,9718.216,19112.152,6121.12,25942.936,11455.392,3541.888,9726.256,7279.952,21778.752,987.312,2863.848,9914.928,1728.064,22476.088,-16276.712,10054.824,25643.848,19759.64,29380.305,39340.258
