Time (milliseconds),Channel 1 Data (μV),Channel 2 Data (μV),Channel 3 Data (μV),Channel 4 Data (μV),Channel 5 Data (μV),Channel 6 Data (μV),Channel 7 Data (μV),Channel 8 Data (μV),Channel 9 Data (μV),Channel 10 Data (μV),Channel 11 Data (μV),Channel 12 Data (μV),Channel 13 Data (μV),Channel 14 Data (μV),Channel 15 Data (μV),Channel 16 Data (μV),Channel 17 Data (μV),Channel 18 Data (μV),Channel 19 Data (μV),Channel 20 Data (μV),Channel 21 Data (μV),Extra Channel extra_1 Data (μV),Extra Channel extra_2 Data (μV),Extra Channel extra_3 Data (μV)
0.0,342876.53,349169.7,404622.66,15055.704,19423.568,23266.152,4350.712,24100.168,25700.664,22157.168,14480.04,13744.648,24421.232,23816.088,18156.465,28625.615,27583.633,21861.832,16898.473,32381.904,29093.008,16742.496,54966.8,60075.414
4.0,342878.66,349167.56,404624.25,15302.8,19664.232,23521.287,4623.536,24360.664,25853.424,22392.473,14674.608,14018.544,24703.168,24105.527,18425.0,28916.129,27842.52,22157.703,17173.44,32656.871,29322.416,17038.367,55189.777,60335.91
8.0,342865.25,349157.9,404615.16,14808.608,19162.535,23098.92,4147.568,23961.344,25657.783,22055.863,14444.128,13620.296,24299.023,23626.344,18019.783,28456.24,27481.256,21696.207,16776.8,32194.84,28893.615,16578.48,54899.8,59957.496
12.0,342871.7,349169.16,404625.88,15218.648,19570.432,23446.248,4552.784,24305.992,25818.049,22352.809,14639.768,13982.096,24664.576,24040.137,18360.145,28870.568,27792.137,22119.648,17128.951,32610.24,29236.656,16996.56,55181.2,60316.08
16.0,342885.1,349180.4,404641.4,14958.688,19322.264,23201.297,4263.88,24041.207,25705.488,22128.76,14500.408,13700.16,24368.703,23734.615,18105.545,28542.535,27549.863,21777.145,16849.695,32285.424,29019.04,16665.312,54944.29,60019.137
20.0,342884.56,349177.2,404640.88,15015.504,19389.8,23228.096,4311.584,24069.615,25681.367,22135.729,14462.888,13730.176,24398.184,23781.248,18120.016,28589.703,27556.297,21832.889,16866.312,32341.703,29052.809,16718.377,54940.535,60047.543
24.0,342878.12,349171.3,404636.06,15278.144,19639.576,23491.809,4598.344,24335.473,25837.344,22379.072,14655.848,14005.68,24687.088,24080.336,18398.736,28893.615,27820.008,22140.016,17151.465,32634.896,29296.688,17022.824,55168.336,60323.586
28.0,342867.94,349163.25,404630.7,14800.568,19158.248,23086.592,4139.528,23958.129,25650.816,22051.576,14437.696,13615.472,24292.592,23620.447,18012.28,28450.344,27472.68,21692.455,16770.367,32191.623,28884.504,16579.016,54892.297,59959.105
32.0,342880.8,349174.53,404647.3,15264.208,19618.672,23487.52,4598.88,24355.305,25840.023,22389.793,14667.104,14022.832,24710.137,24087.305,18400.344,28920.416,27831.8,22164.672,17168.08,32663.305,29277.928,17048.016,55212.824,60360.03
36.0,342893.7,349187.38,404659.62,15021.4,19386.584,23261.328,4329.272,24101.24,25748.367,22181.287,14548.112,13749.472,24428.736,23797.863,18173.615,28603.104,27610.969,21828.6,16907.049,32352.96,29076.393,16725.88,54995.742,60077.023
40.0,342889.9,349185.25,404659.1,15048.736,19427.32,23261.328,4343.744,24103.385,25716.207,22161.455,14493.976,13744.648,24422.305,23813.408,18165.576,28615.969,27590.6,21846.824,16896.863,32376.008,29082.824,16743.568,54975.375,60078.098
44.0,342877.06,349173.44,404646.78,15292.616,19654.584,23505.744,4615.496,24347.264,25856.64,22386.576,14666.568,14003.536,24696.736,24091.592,18417.496,28901.12,27832.336,22138.943,17162.184,32650.44,29322.416,17026.04,55186.023,60332.695
48.0,342878.66,349171.84,404649.44,14795.208,19161.465,23084.984,4135.24,23951.695,25656.176,22035.496,14436.624,13583.312,24277.049,23615.088,18011.744,28429.977,27472.145,21659.225,16760.184,32179.297,28879.145,16556.504,54892.297,59943.56
52.0,342889.38,349184.16,404663.9,15205.248,19569.896,23435.527,4541.528,24295.809,25814.832,22323.863,14627.976,13936.536,24640.455,24028.344,18355.855,28838.943,27785.168,22076.768,17110.729,32598.984,29221.111,16969.225,55166.727,60294.64
56.0,342888.84,349186.84,404665.53,14972.088,19332.984,23207.729,4280.496,24035.848,25707.096,22109.465,14488.616,13665.32,24359.592,23734.615,18120.016,28532.889,27552.008,21751.416,16847.016,32298.824,29035.656,16652.447,54943.754,60017.527
60.0,342893.12,349190.06,404671.44,15042.304,19420.889,23246.32,4336.24,24073.904,25689.408,22114.287,14462.888,13688.368,24380.496,23795.72,18148.96,28585.951,27573.447,21799.656,16868.455,32358.855,29070.496,16706.584,54952.33,60050.223
64.0,342885.62,349182.56,404667.12,15332.816,19697.465,23536.297,4650.872,24367.633,25862.535,22380.145,14670.32,13989.064,24694.057,24124.287,18451.264,28923.096,27857.527,22135.729,17177.729,32679.385,29349.217,17035.688,55200.496,60351.457
68.0,342874.38,349173.44,404657.5,14838.088,19196.305,23119.824,4174.368,23972.6,25671.184,22045.145,14445.2,13590.816,24293.664,23649.393,18049.8,28469.104,27497.336,21672.088,16788.057,32215.744,28924.168,16571.512,54914.81,59970.895
72.0,342882.4,349182.03,404670.34,15249.736,19607.951,23469.832,4583.336,24318.855,25838.416,22343.695,14647.272,13960.12,24669.936,24063.184,18396.057,28880.217,27818.936,22104.64,17149.32,32635.969,29267.744,16987.984,55202.64,60332.695
76.0,342892.6,349191.7,404682.16,15008.536,19378.008,23240.424,4313.728,24064.256,25739.256,22135.191,14522.384,13699.088,24393.896,23772.137,18162.896,28565.584,27594.889,21785.72,16893.648,32329.377,29067.28,16670.137,54981.81,60052.367
80.0,342891.0,349192.22,404682.7,15053.024,19431.607,23254.896,4343.744,24081.408,25710.312,22131.977,14477.896,13716.776,24405.688,23806.977,18165.576,28602.568,27585.24,21827.527,16894.72,32366.896,29091.936,16704.977,54970.55,60071.664
84.0,342878.66,349181.5,404672.5,15330.672,19693.176,23532.545,4647.12,24362.271,25869.504,22394.615,14676.216,14018.008,24715.496,24125.36,18453.943,28929.527,27858.064,22168.424,17194.344,32675.096,29355.111,17030.328,55210.145,60367.535
88.0,342880.8,349179.34,404675.2,14826.832,19193.623,23110.713,4160.432,23967.775,25674.936,22058.545,14456.456,13615.472,24304.385,23644.568,18046.049,28458.385,27496.264,21700.496,16799.848,32200.736,28905.943,16566.688,54918.56,59982.152
92.0,342895.8,349192.75,404690.2,15232.048,19600.447,23460.184,4559.752,24319.928,25838.416,22355.488,14657.992,13982.632,24672.615,24059.432,18383.729,28871.104,27812.504,22122.863,17150.928,32618.816,29242.553,16988.52,55196.742,60332.695
96.0,342897.97,349200.25,404697.7,14990.312,19359.783,23229.168,4290.144,24062.111,25734.969,22148.057,14526.136,13720.528,24390.68,23766.775,18144.137,28563.977,27580.416,21798.584,16884.0,32316.512,29045.305,16675.496,54971.09,60048.617
100.0,342892.06,349197.03,404696.62,15050.344,19426.783,23258.648,4337.312,24091.057,25710.848,22157.703,14489.688,13751.08,24419.623,23813.408,18158.072,28618.648,27581.488,21857.008,16900.615,32374.936,29084.432,16729.096,54972.16,60078.633
104.0,342885.62,349191.12,404690.2,15315.128,19679.775,23527.184,4627.824,24367.096,25868.969,22412.84,14685.864,14039.984,24721.928,24117.32,18437.863,28930.064,27845.736,22176.465,17190.057,32675.096,29339.031,17046.408,55203.176,60359.496
108.0,342885.1,349187.38,404690.2,14796.816,19164.145,23087.664,4130.952,23960.271,25665.287,22061.225,14452.168,13617.616,24290.447,23618.305,18021.393,28444.984,27474.824,21688.168,16776.264,32189.48,28882.896,16565.08,54896.047,59955.887
112.0,342889.38,349194.88,404699.28,15206.856,19568.287,23434.992,4536.168,24304.385,25823.408,22351.736,14644.056,13972.984,24658.68,24032.096,18359.607,28865.744,27785.703,22111.607,17128.416,32611.312,29228.08,16984.768,55173.695,60309.113
116.0,342896.34,349203.47,404709.47,14984.416,19348.527,23222.736,4289.608,24063.184,25731.217,22153.416,14522.384,13719.456,24393.36,23759.271,18141.992,28574.695,27568.088,21801.8,16882.928,32326.695,29051.736,16683.535,54965.19,60044.33
120.0,342900.1,349205.6,404715.38,15003.712,19382.832,23217.377,4293.896,24054.607,25689.408,22121.256,14462.888,13703.376,24373.527,23768.385,18121.623,28572.016,27542.36,21806.088,16854.52,32339.023,29049.057,16689.969,54936.246,60032.535
124.0,342888.3,349194.88,404705.72,15287.256,19653.512,23499.312,4603.704,24338.152,25846.455,22379.607,14657.456,14001.928,24687.088,24088.912,18412.137,28899.512,27821.08,22137.871,17155.752,32656.336,29318.664,17015.855,55174.77,60324.656
128.0,342889.38,349192.75,404706.25,14773.768,19142.703,23066.225,4110.048,23933.473,25643.312,22025.848,14428.584,13580.632,24263.648,23597.4,17995.664,28412.287,27454.455,21652.256,16750.0,32170.184,28865.207,16535.064,54872.465,59928.55
132.0,342904.94,349207.22,404723.4,15209.536,19582.225,23438.207,4542.064,24304.92,25814.832,22338.336,14638.696,13964.944,24654.928,24040.137,18359.607,28849.664,27792.137,22106.783,17124.664,32616.137,29225.936,16980.48,55174.77,60312.863
136.0,342904.94,349212.03,404726.1,15083.576,19450.904,23311.713,4384.48,24145.191,25771.951,22218.271,14575.984,13805.216,24486.088,23860.576,18228.824,28658.848,27655.455,21892.385,16966.008,32424.248,29139.104,16777.336,55040.23,60135.45
140.0,342899.56,349208.8,404724.5,15096.44,19472.344,23303.137,4382.336,24133.936,25742.473,22193.615,14525.6,13787.528,24465.72,23857.36,18207.385,28657.775,27624.904,21890.775,16943.496,32427.465,29142.32,16776.264,55016.65,60121.51
144.0,342895.8,349201.84,404722.88,15405.176,19773.576,23612.408,4718.408,24443.744,25927.928,22475.016,14749.112,14103.232,24794.824,24207.904,18526.84,29006.176,27929.889,22243.465,17266.703,32767.287,29430.688,17127.344,55280.895,60438.29
148.0,342884.03,349193.28,404714.84,14877.752,19241.863,23165.385,4209.744,24019.232,25726.928,22113.217,14508.448,13667.464,24355.84,23696.56,18097.504,28510.377,27543.969,21735.336,16840.049,32270.416,28975.088,16628.863,54968.945,60028.246
152.0,342893.12,349204.53,404727.72,15251.344,19613.848,23485.377,4580.656,24335.473,25868.432,22375.32,14680.504,13990.136,24688.16,24072.297,18401.416,28889.328,27825.367,22120.184,17157.896,32657.408,29284.896,17009.96,55219.793,60346.098
156.0,342906.0,349216.88,404742.72,15012.288,19380.688,23262.936,4317.48,24085.16,25764.984,22161.455,14552.936,13716.776,24409.977,23786.072,18161.824,28576.305,27599.713,21794.297,16902.225,32360.465,29086.576,16696.4,54995.207,60060.406
160.0,342901.72,349212.56,404738.44,15008.536,19389.264,23224.88,4297.648,24045.496,25702.809,22100.352,14468.248,13670.144,24367.633,23765.703,18120.016,28549.504,27543.969,21770.176,16853.447,32343.848,29061.92,16671.207,54941.07,60027.176
164.0,342897.44,349208.8,404736.8,15340.856,19713.545,23540.049,4647.12,24363.344,25874.863,22382.824,14680.504,13995.496,24705.312,24133.936,18456.623,28917.2,27855.385,22140.553,17186.305,32692.783,29361.545,17034.615,55209.61,60356.28
168.0,342889.38,349200.78,404729.3,14823.08,19192.016,23106.424,4151.856,23952.768,25673.328,22033.352,14445.2,13574.736,24279.191,23632.775,18040.688,28441.232,27485.545,21652.793,16775.191,32206.096,28913.447,16548.465,54908.375,59957.496
172.0,342898.5,349209.9,404742.72,15194.528,19562.928,23423.2,4521.16,24270.615,25812.688,22302.424,14615.648,13909.2,24619.016,24009.584,18348.889,28821.256,27770.16,22051.04,17096.256,32590.943,29222.184,16932.775,55161.367,60282.848
176.0,342908.16,349218.47,404753.97,15021.936,19395.16,23255.432,4321.768,24076.584,25740.863,22150.736,14526.672,13716.24,24404.615,23789.287,18175.76,28578.984,27598.64,21806.088,16899.008,32353.496,29082.287,16688.896,54991.457,60066.84
180.0,342895.8,349212.56,404748.6,15000.496,19376.936,23207.191,4288.0,24028.344,25680.832,22098.744,14441.448,13679.256,24359.057,23745.336,18114.656,28542.535,27535.928,21776.607,16841.656,32322.408,29053.88,16656.736,54934.64,60024.496
184.0,342899.03,349210.97,404749.16,15323.704,19699.607,23526.648,4638.008,24360.129,25860.928,22390.863,14668.176,14020.152,24710.137,24116.248,18445.904,28910.232,27859.137,22157.168,17185.232,32683.137,29342.783,17031.4,55203.71,60354.67
188.0,342892.6,349204.53,404743.78,14812.896,19185.049,23099.455,4147.568,23961.344,25666.896,22053.184,14448.416,13617.616,24299.023,23628.488,18035.328,28441.768,27497.871,21682.271,16785.912,32206.096,28900.049,16562.4,54905.16,59968.215
192.0,342904.94,349215.78,404758.25,15202.568,19574.184,23433.385,4531.88,24301.168,25819.656,22339.408,14637.088,13966.552,24651.176,24027.809,18359.072,28842.695,27798.568,22098.744,17123.592,32605.416,29219.504,16967.615,55177.45,60311.258
196.0,342903.84,349218.47,404762.0,15029.44,19399.447,23265.615,4332.488,24102.848,25749.977,22187.72,14548.648,13766.088,24438.92,23803.225,18188.623,28603.104,27624.367,21848.969,16924.736,32371.72,29087.648,16725.344,55006.465,60088.816
200.0,342906.0,349221.7,404767.9,15014.968,19403.736,23230.775,4304.616,24071.225,25700.664,22140.016,14484.328,13725.888,24393.36,23774.816,18141.455,28574.16,27570.232,21815.736,16873.28,32350.28,29059.24,16700.688,54959.297,60048.08
204.0,342899.56,349212.56,404761.47,15325.848,19700.68,23535.225,4644.44,24379.424,25872.184,22419.271,14699.264,14049.632,24733.184,24124.287,18455.553,28928.992,27866.104,22180.752,17199.703,32695.465,29348.145,17057.664,55214.434,60363.785
208.0,342896.34,349209.38,404760.4,14791.456,19166.287,23087.129,4128.808,23955.447,25664.752,22055.863,14459.136,13616.544,24290.984,23614.016,18023.535,28429.977,27483.936,21680.129,16776.264,32191.623,28884.504,16561.328,54894.44,59948.383
212.0,342903.84,349218.47,404772.2,15159.688,19531.305,23397.473,4491.144,24263.648,25796.072,22314.752,14622.616,13940.288,24619.016,23982.783,18321.016,28807.32,27762.656,22066.049,17088.217,32573.256,29190.023,16938.137,55143.145,60270.52
216.0,342906.0,349222.75,404775.94,15007.464,19375.863,23245.248,4311.048,24075.512,25725.855,22166.28,14531.496,13745.184,24416.943,23779.104,18156.465,28583.271,27598.104,21829.137,16899.008,32354.031,29072.104,16707.656,54981.273,60068.45
220.0,342916.2,349228.66,404787.75,14995.136,19388.191,23213.088,4280.496,24046.568,25677.08,22113.217,14464.496,13699.088,24364.416,23757.129,18115.729,28544.145,27545.576,21795.367,16847.016,32328.84,29037.264,16676.568,54931.426,60025.566
224.0,342903.3,349220.1,404779.7,15331.208,19709.256,23537.367,4642.296,24369.775,25860.928,22406.408,14679.968,14042.128,24720.855,24123.217,18449.656,28919.344,27860.744,22175.928,17190.057,32698.145,29352.432,17052.305,55203.71,60360.566
228.0,342897.44,349214.2,404771.12,14810.752,19186.656,23101.064,4142.208,23955.984,25661.535,22048.36,14449.488,13612.256,24287.232,23622.592,18029.969,28426.225,27491.977,21675.305,16773.049,32205.023,28898.44,16560.256,54897.656,59956.426
232.0,342905.47,349220.62,404781.3,15196.672,19569.896,23430.703,4524.376,24285.088,25808.936,22322.256,14625.296,13946.184,24631.344,24014.943,18348.889,28820.184,27787.312,22075.16,17099.473,32605.951,29220.576,16957.432,55162.977,60290.887
236.0,342906.0,349226.5,404788.8,15032.12,19403.736,23270.977,4333.024,24092.664,25740.863,22170.031,14534.712,13744.648,24423.377,23802.688,18180.049,28589.703,27617.4,21829.137,16902.225,32378.152,29094.615,16718.377,54995.742,60071.13
240.0,342898.5,349222.75,404785.06,14967.264,19347.992,23185.217,4252.088,24005.297,25659.928,22074.088,14425.368,13651.384,24328.504,23716.928,18079.816,28507.16,27510.736,21743.377,16797.703,32300.969,29022.256,16631.008,54901.406,59984.832
244.0,342895.8,349217.4,404783.97,15326.92,19700.68,23532.545,4636.4,24355.84,25844.848,22381.217,14652.632,14009.432,24700.488,24116.248,18433.576,28912.377,27839.305,22150.736,17159.504,32691.176,29348.145,17031.4,55188.703,60345.023
248.0,342893.7,349213.66,404781.3,14837.016,19208.633,23126.256,4164.184,23976.352,25665.824,22055.328,14444.664,13607.968,24294.736,23651.0,18049.264,28454.096,27496.8,21685.488,16774.656,32229.68,28921.488,16573.656,54907.305,59974.113
252.0,342901.2,349221.7,404789.88,15201.496,19567.217,23433.385,4525.448,24284.553,25805.72,22317.969,14614.576,13930.104,24626.52,24017.623,18352.104,28827.688,27774.984,22063.904,17089.824,32609.703,29227.008,16950.465,55164.047,60297.855
256.0,342906.53,349228.66,404800.06,15039.088,19406.951,23275.264,4333.024,24096.951,25739.793,22162.527,14529.352,13729.104,24414.8,23808.584,18184.871,28592.385,27606.68,21815.736,16896.328,32382.977,29099.44,16710.336,55000.566,60083.457
260.0,342904.4,349229.72,404800.06,14989.776,19370.504,23203.977,4268.168,24024.057,25670.648,22075.695,14432.872,13646.024,24329.576,23741.584,18105.008,28521.096,27520.385,21742.305,16811.64,32318.12,29036.729,16640.656,54923.92,60014.848
264.0,342897.44,349222.75,404795.78,15358.544,19726.943,23556.664,4661.592,24378.889,25862.535,22395.688,14667.104,14015.328,24723.535,24146.8,18468.416,28940.248,27864.496,22163.064,17191.129,32716.904,29374.943,17051.768,55223.543,60382.543
268.0,342899.56,349219.53,404797.9,14834.872,19210.775,23121.432,4163.112,23972.064,25672.793,22045.68,14449.488,13591.888,24296.344,23648.32,18061.057,28448.736,27504.305,21666.729,16785.377,32221.104,28918.809,16564.008,54924.992,59980.008
272.0,342905.47,349228.66,404809.2,15187.56,19561.855,23416.768,4511.512,24274.367,25808.936,22299.744,14616.184,13909.736,24617.408,24011.729,18353.176,28805.176,27779.809,22045.145,17093.576,32587.729,29205.568,16931.168,55171.016,60292.496
276.0,342911.9,349237.22,404817.22,15047.128,19418.744,23274.191,4339.992,24104.992,25751.049,22171.64,14543.288,13738.216,24433.023,23821.447,18204.168,28600.424,27635.088,21830.744,16920.984,32382.977,29097.832,16717.84,55022.008,60101.145
280.0,342917.25,349239.9,404823.66,14985.488,19375.328,23193.256,4262.808,24029.416,25679.225,22086.416,14446.808,13655.672,24336.008,23744.264,18114.12,28520.023,27546.648,21750.344,16824.504,32307.936,29020.648,16639.049,54936.785,60018.062
284.0,342897.97,349224.9,404810.25,15344.608,19717.832,23538.977,4646.584,24374.064,25864.68,22402.656,14670.856,14031.408,24721.393,24140.904,18464.664,28934.889,27875.752,22171.104,17189.52,32703.504,29358.328,17044.8,55223.543,60377.72
288.0,342887.78,349216.3,404802.75,14815.576,19183.44,23097.312,4138.992,23958.129,25663.145,22053.184,14441.448,13611.72,24293.664,23634.385,18039.08,28442.84,27495.729,21677.447,16771.977,32204.488,28902.729,16553.287,54914.81,59968.215
292.0,342897.44,349224.38,404814.53,15150.576,19517.367,23382.465,4468.632,24248.104,25784.816,22297.064,14594.208,13916.704,24603.473,23975.816,18308.688,28787.488,27749.256,22043.0,17065.703,32555.031,29173.943,16908.656,55146.895,60264.09
296.0,342910.28,349237.78,404831.16,15007.464,19381.225,23246.855,4300.864,24084.623,25726.393,22163.064,14523.456,13747.864,24422.305,23785.535,18161.287,28581.129,27605.072,21826.992,16899.008,32352.424,29061.385,16699.615,54995.207,60071.664
300.0,342907.06,349236.7,404829.0,14965.656,19350.137,23182.535,4246.192,24019.768,25657.783,22092.312,14432.872,13677.112,24350.48,23724.969,18084.104,28519.488,27523.6,21766.424,16821.287,32297.752,29012.072,16640.656,54920.168,60008.414
304.0,342900.1,349230.8,404822.56,15344.072,19715.688,23544.336,4648.728,24384.783,25855.568,22419.809,14675.144,14056.064,24741.225,24140.904,18454.48,28935.96,27869.855,22195.225,17201.848,32704.576,29362.08,17062.488,55224.08,60381.473
308.0,342899.03,349225.97,404823.66,14815.576,19188.264,23105.889,4142.744,23971.527,25660.465,22068.191,14451.096,13632.624,24305.992,23636.527,18035.328,28439.088,27495.191,21698.889,16786.447,32207.168,28905.943,16570.44,54918.023,59971.97
312.0,342907.6,349234.56,404834.9,15163.44,19535.057,23401.225,4487.392,24269.545,25791.248,22316.36,14612.432,13941.36,24622.232,23991.896,18319.943,28801.424,27758.367,22066.049,17088.217,32573.256,29187.344,16935.455,55160.297,60280.703
316.0,342910.8,349240.44,404840.8,15015.504,19384.977,23257.576,4313.192,24095.344,25732.824,22175.928,14532.568,13761.8,24433.023,23796.793,18167.184,28590.775,27603.465,21841.465,16911.336,32365.824,29076.928,16718.912,55003.246,60084.527
320.0,342914.56,349244.2,404845.1,14939.928,19325.48,23164.312,4221.536,24001.545,25649.207,22073.016,14424.296,13660.496,24324.752,23700.312,18063.2,28485.184,27498.943,21743.912,16799.312,32275.775,28993.312,16623.504,54901.945,59984.832
324.0,342904.94,349236.7,404838.12,15318.88,19693.713,23522.896,4622.464,24358.52,25842.703,22394.08,14661.744,14036.768,24719.783,24114.104,18428.217,28907.016,27848.951,22171.104,17179.336,32685.816,29338.496,17044.8,55197.816,60355.207
328.0,342901.2,349232.4,404837.6,14798.424,19174.863,23089.809,4123.448,23949.016,25647.064,22041.928,14437.696,13613.328,24290.984,23614.016,18012.28,28418.72,27481.256,21676.377,16770.367,32193.768,28886.111,16554.896,54895.51,59955.35
332.0,342912.44,349242.06,404850.44,15136.104,19512.008,23374.96,4458.448,24235.775,25771.416,22279.912,14590.992,13910.272,24593.824,23959.736,18293.68,28766.049,27740.68,22033.352,17061.416,32546.992,29158.936,16904.367,55129.742,60254.977
336.0,342912.44,349245.28,404854.75,15014.432,19386.049,23250.607,4310.512,24075.512,25719.424,22158.775,14520.776,13753.76,24428.2,23791.432,18161.824,28580.592,27605.072,21831.816,16905.977,32362.607,29074.248,16708.729,54990.92,60076.49
340.0,342916.2,349246.88,404860.1,14946.896,19336.2,23164.848,4220.464,23989.217,25639.56,22060.688,14416.256,13650.312,24316.176,23701.92,18063.2,28483.04,27498.943,21733.729,16793.416,32272.023,28991.703,16612.783,54896.586,59982.152
344.0,342903.3,349238.3,404847.78,15336.568,19707.648,23529.863,4634.256,24356.912,25835.2,22390.328,14653.168,14030.872,24716.568,24121.607,18441.615,28916.129,27847.344,22167.889,17179.336,32690.64,29350.287,17038.904,55206.93,60366.465
348.0,342890.47,349227.6,404837.6,14819.864,19185.584,23096.775,4142.744,23948.48,25643.848,22047.287,14428.584,13611.184,24293.664,23624.736,18033.184,28435.336,27486.615,21677.447,16773.049,32203.416,28908.623,16553.824,54908.375,59966.07
352.0,342896.34,349235.62,404848.3,15159.152,19525.408,23385.68,4480.424,24241.672,25770.344,22287.951,14580.272,13910.808,24601.863,23975.816,18311.367,28788.023,27747.648,22039.248,17061.416,32561.465,29185.736,16907.584,55142.61,60266.23
356.0,342916.72,349250.1,404871.34,15052.488,19430.0,23284.377,4348.032,24114.104,25735.504,22179.145,14532.032,13754.296,24436.775,23829.488,18199.88,28610.607,27631.871,21846.287,16920.447,32390.48,29099.977,16727.488,55017.72,60104.895
360.0,342915.66,349249.03,404872.44,14956.008,19345.848,23173.424,4233.328,23999.936,25647.6,22056.4,14408.216,13619.224,24299.023,23709.424,18074.992,28490.008,27501.088,21714.969,16784.305,32278.455,29003.496,16602.064,54906.77,59989.656
364.0,342900.62,349239.38,404858.5,15350.504,19722.656,23546.48,4650.872,24371.385,25846.455,22389.256,14645.664,14004.608,24702.096,24137.152,18453.408,28928.992,27852.703,22159.848,17171.297,32706.184,29368.512,17037.297,55216.04,60373.434
368.0,342894.22,349231.88,404853.12,14819.328,19190.408,23104.28,4139.528,23955.984,25648.672,22032.816,14420.008,13568.304,24262.04,23631.168,18032.111,28426.225,27479.648,21651.184,16751.072,32202.344,28904.336,16540.424,54901.945,59954.816
372.0,342901.2,349238.3,404861.72,15153.256,19518.977,23382.465,4469.168,24238.455,25766.592,22268.656,14565.264,13864.176,24561.129,23968.848,18301.72,28772.48,27727.816,22006.553,17034.615,32552.889,29177.16,16888.287,55129.742,60250.688
376.0,342915.66,349251.72,404878.3,15047.664,19421.424,23277.943,4343.208,24107.137,25731.752,22167.889,14520.24,13727.496,24416.943,23818.232,18195.592,28601.496,27622.225,21822.168,16904.367,32390.48,29099.977,16719.984,55007.535,60094.176
380.0,342916.2,349252.78,404881.53,14944.216,19336.2,23159.488,4223.144,23990.824,25642.775,22048.36,14405.536,13602.072,24286.695,23694.416,18062.664,28466.96,27498.408,21692.455,16777.336,32269.88,28988.488,16597.775,54889.617,59970.36
384.0,342909.22,349245.28,404877.25,15328.528,19709.256,23523.432,4629.432,24359.057,25837.344,22375.855,14648.344,13992.816,24689.768,24116.248,18437.328,28896.832,27848.416,22131.977,17159.504,32684.744,29337.424,17029.256,55194.062,60348.24
388.0,342903.3,349238.3,404871.88,14802.712,19181.832,23086.592,4127.736,23945.264,25642.775,22027.455,14426.44,13574.736,24266.863,23613.48,18022.465,28409.607,27476.969,21638.32,16752.145,32192.16,28881.287,16542.568,54892.297,59943.56
392.0,342907.6,349244.75,404879.94,15118.416,19494.855,23350.305,4443.976,24215.943,25758.553,22254.184,14567.944,13863.104,24563.271,23937.225,18278.137,28741.928,27721.385,21986.72,17037.297,32529.305,29136.424,16884.0,55115.81,60230.855
396.0,342910.8,349250.62,404888.5,15027.832,19404.809,23253.824,4329.272,24089.447,25725.32,22165.207,14524.528,13741.968,24434.096,23796.256,18176.832,28588.096,27616.863,21829.137,16918.305,32381.367,29079.607,16728.023,55003.246,60093.105
400.0,342920.47,349257.6,404897.62,14886.328,19282.064,23105.889,4170.616,23938.297,25619.191,22016.736,14389.992,13589.208,24267.936,23633.848,18016.568,28419.793,27459.816,21666.191,16755.896,32221.104,28933.816,16565.615,54861.742,59938.2
404.0,342906.53,349247.94,404887.44,15294.224,19669.057,23484.84,4598.88,24317.248,25815.904,22357.096,14627.44,13997.104,24683.871,24074.44,18402.488,28871.64,27815.72,22131.977,17154.68,32660.088,29306.336,17015.32,55173.695,60330.016
408.0,342901.2,349240.44,404880.47,14798.424,19171.648,23075.336,4125.056,23929.184,25634.736,22029.064,14422.688,13602.608,24283.48,23603.297,18012.816,28409.607,27474.824,21667.264,16769.832,32191.088,28881.287,16553.287,54888.543,59951.062
412.0,342904.94,349246.34,404888.5,15123.776,19497.535,23351.377,4451.48,24209.512,25759.088,22265.977,14577.056,13901.696,24590.072,23934.545,18282.96,28746.752,27731.568,22021.023,17056.057,32535.736,29149.824,16897.936,55123.848,60249.08
416.0,342912.97,349256.0,404899.75,15033.192,19405.88,23258.648,4332.488,24086.768,25727.465,22173.783,14533.64,13771.448,24452.855,23802.688,18182.191,28596.137,27622.225,21846.287,16927.416,32381.367,29088.72,16732.848,55013.97,60102.215
420.0,342909.22,349253.3,404900.84,14907.768,19297.607,23122.504,4190.448,23951.16,25625.623,22036.568,14398.032,13625.656,24295.809,23653.68,18033.72,28448.736,27468.928,21700.496,16771.44,32240.4,28965.977,16583.305,54876.754,59956.426
424.0,342906.0,349250.62,404900.84,15325.848,19708.184,23517.0,4629.968,24349.408,25833.057,22384.432,14649.416,14033.552,24716.568,24108.207,18433.576,28902.729,27839.305,22167.889,17178.264,32687.96,29340.104,17041.584,55200.496,60360.03
428.0,342903.84,349244.75,404896.53,14828.44,19208.096,23106.424,4153.464,23961.344,25656.176,22053.72,14444.664,13629.408,24308.137,23635.455,18043.367,28438.016,27491.977,21693.527,16789.129,32215.744,28910.232,16573.656,54916.414,59978.938
432.0,342911.38,349252.25,404904.6,15165.048,19543.096,23391.576,4485.248,24252.928,25783.207,22295.992,14602.248,13929.568,24616.871,23977.96,18321.016,28781.057,27755.688,22051.576,17082.855,32569.504,29181.447,16925.271,55154.938,60281.777
436.0,342914.03,349259.22,404913.7,15086.256,19462.695,23310.64,4384.48,24143.049,25760.695,22216.129,14565.8,13812.184,24491.984,23852.0,18234.184,28643.305,27661.889,21898.816,16970.297,32431.217,29136.424,16776.8,55054.168,60149.383
