Time (milliseconds),Channel 1 Data (μV),Channel 2 Data (μV),Channel 3 Data (μV),Channel 4 Data (μV),Channel 5 Data (μV),Channel 6 Data (μV),Channel 7 Data (μV),Channel 8 Data (μV),Channel 9 Data (μV),Channel 10 Data (μV),Channel 11 Data (μV),Channel 12 Data (μV),Channel 13 Data (μV),Channel 14 Data (μV),Channel 15 Data (μV),Channel 16 Data (μV),Channel 17 Data (μV),Channel 18 Data (μV),Channel 19 Data (μV),Channel 20 Data (μV),Channel 21 Data (μV),Extra Channel extra_1 Data (μV),Extra Channel extra_2 Data (μV),Extra Channel extra_3 Data (μV)
0.0,746811.5,741088.06,1421431.2,18954.568,8070.016,19756.96,5207.776,28076.217,11789.856,4662.128,9844.712,9064.296,22008.695,-1670.176,1682.504,9201.512,3906.368,22500.207,-5333.736,8731.976,25433.736,19714.615,25865.217,36019.734
4.0,746808.25,741086.44,1421433.4,18942.24,8052.864,19765.535,5216.352,28093.904,11799.504,4683.568,9851.68,9087.88,22027.992,-1654.632,1699.12,9217.592,3916.016,22518.432,-5324.624,8745.912,25434.809,19732.305,25894.16,36047.61
8.0,746806.6,741083.25,1421436.1,18870.416,7974.608,19747.848,5183.656,28087.473,11804.328,4681.424,9858.648,9081.448,22021.023,-1699.656,1663.208,9204.728,3921.376,22507.176,-5323.552,8718.576,25397.824,19722.656,25876.473,36039.566
12.0,746815.25,741090.2,1421446.8,18765.896,7872.232,19685.137,5083.424,28021.545,11782.888,4619.784,9849.536,8998.904,21950.271,-1828.296,1551.184,9116.824,3899.936,22403.729,-5344.456,8619.416,25330.287,19627.783,25747.297,35923.793
16.0,746829.7,741105.25,1421465.6,18866.129,7981.576,19708.184,5127.376,28033.871,11781.28,4623.0,9842.568,9014.448,21962.064,-1769.336,1600.496,9133.976,3893.504,22426.775,-5344.992,8657.472,25374.775,19649.76,25779.455,35941.48
20.0,746832.4,741103.06,1421474.6,18946.527,8060.368,19749.455,5204.024,28073.535,11785.032,4658.376,9845.248,9065.368,22004.943,-1686.256,1679.824,9195.08,3921.376,22498.064,-5331.056,8723.4,25424.623,19724.8,25852.889,36019.2
24.0,746823.25,741099.3,1421467.8,18934.736,8047.504,19758.568,5211.528,28092.297,11794.144,4678.744,9852.216,9088.952,22025.312,-1674.464,1693.224,9214.376,3925.128,22522.184,-5321.944,8735.728,25425.16,19741.951,25880.76,36042.246
28.0,746815.75,741095.56,1421462.4,18866.129,7975.144,19740.344,5177.224,28088.008,11804.864,4681.424,9857.576,9082.52,22023.168,-1707.696,1662.136,9203.12,3917.088,22509.855,-5326.232,8713.216,25390.855,19722.12,25878.08,36034.207
32.0,746831.9,741107.9,1421480.0,18761.607,7871.696,19678.703,5077.528,28024.225,11793.072,4620.32,9843.64,8998.904,21949.2,-1817.576,1551.184,9121.112,3879.032,22396.225,-5348.744,8617.808,25324.928,19617.064,25756.408,35923.258
36.0,746839.4,741117.0,1421489.8,18861.84,7979.968,19703.896,5123.088,28034.408,11785.032,4621.392,9838.816,9016.056,21962.064,-1768.264,1591.384,9125.936,3879.032,22421.951,-5346.064,8654.256,25371.56,19643.863,25775.703,35942.55
40.0,746841.5,741118.06,1421497.2,18942.775,8061.976,19749.992,5197.592,28074.607,11789.856,4661.056,9845.248,9076.088,22012.447,-1680.36,1668.568,9186.504,3899.936,22508.783,-5331.592,8723.936,25423.016,19717.832,25853.424,36020.81
44.0,746837.75,741113.8,1421498.2,18927.768,8049.112,19761.248,5211.528,28091.225,11795.216,4679.816,9853.824,9093.776,22031.207,-1676.072,1681.432,9206.336,3916.016,22526.473,-5322.48,8735.728,25426.768,19740.344,25878.615,36040.105
48.0,746827.0,741107.4,1421490.2,18865.057,7980.504,19743.023,5177.224,28088.008,11805.4,4681.424,9861.864,9084.664,22028.527,-1704.48,1656.776,9199.368,3914.944,22508.783,-5323.016,8713.216,25392.465,19722.12,25877.008,36032.6
52.0,746851.1,741124.5,1421518.1,18762.68,7876.52,19681.385,5081.28,28023.688,11795.216,4620.856,9847.928,9000.512,21956.703,-1817.576,1550.112,9113.608,3888.144,22402.656,-5342.312,8617.272,25326.0,19621.889,25757.48,35922.72
56.0,746854.9,741133.1,1421522.4,18859.695,7982.112,19704.969,5124.696,28035.48,11790.392,4623.536,9843.104,9016.056,21967.424,-1769.336,1589.776,9127.008,3887.608,22422.488,-5339.632,8652.648,25368.344,19643.328,25782.672,35940.406
60.0,746854.9,741132.0,1421526.1,18939.023,8064.656,19749.992,5200.808,28077.287,11791.464,4662.664,9850.072,9077.696,22015.664,-1686.256,1671.784,9186.504,3914.408,22501.816,-5321.944,8719.648,25418.191,19718.904,25855.031,36022.414
64.0,746852.2,741127.2,1421527.2,18930.984,8050.72,19762.32,5211.528,28093.367,11794.68,4681.424,9857.576,9095.384,22033.889,-1677.144,1685.184,9204.728,3932.096,22524.328,-5312.832,8733.048,25424.088,19742.488,25879.688,36050.824
68.0,746842.56,741121.3,1421523.5,18872.023,7981.576,19749.455,5179.904,28092.297,11804.864,4681.424,9862.936,9084.128,22028.527,-1698.584,1657.312,9196.152,3923.52,22507.713,-5317.12,8714.288,25392.465,19721.049,25875.936,36037.96
72.0,746850.06,741130.94,1421535.2,18763.752,7873.84,19687.816,5080.208,28031.729,11789.32,4621.928,9851.144,8997.832,21952.416,-1815.432,1544.216,9106.64,3894.04,22394.615,-5338.024,8617.808,25325.465,19618.137,25754.264,35916.29
76.0,746866.7,741146.5,1421552.4,18859.695,7979.968,19708.72,5124.696,28040.84,11785.568,4620.856,9846.856,9006.944,21959.385,-1766.656,1588.168,9120.04,3889.752,22417.664,-5340.168,8652.648,25369.416,19638.504,25783.207,35932.902
80.0,746861.9,741143.25,1421547.0,18947.064,8068.408,19753.744,5202.416,28078.896,11790.928,4659.448,9849.536,9058.4,22007.088,-1676.072,1670.176,9180.608,3907.44,22491.096,-5323.016,8722.328,25420.871,19711.4,25863.607,36018.13
84.0,746853.3,741136.9,1421541.1,18935.809,8052.328,19761.248,5209.384,28091.76,11798.968,4680.888,9853.824,9080.376,22026.385,-1665.352,1681.432,9205.8,3917.088,22517.896,-5314.976,8735.192,25425.695,19730.695,25882.367,36034.742
88.0,746855.94,741136.9,1421552.4,18868.809,7979.432,19746.775,5179.368,28087.473,11804.328,4681.96,9864.544,9079.304,22024.24,-1701.264,1656.24,9202.048,3928.344,22516.824,-5316.048,8715.896,25394.072,19723.729,25870.576,36028.848
92.0,746863.5,741145.94,1421563.6,18758.928,7870.088,19681.385,5078.064,28025.832,11792.0,4621.928,9850.072,8994.616,21949.736,-1817.576,1544.216,9116.824,3894.04,22398.367,-5337.488,8616.2,25323.32,19616.527,25751.049,35921.113
96.0,746874.75,741159.9,1421573.2,18851.12,7972.464,19704.969,5120.408,28032.8,11788.784,4620.32,9843.104,9003.728,21955.633,-1770.408,1580.664,9117.896,3887.608,22417.664,-5339.096,8651.576,25364.057,19633.68,25772.488,35939.336
100.0,746875.25,741159.4,1421578.1,18942.24,8061.976,19754.28,5202.416,28075.68,11796.824,4662.128,9846.32,9065.368,22007.088,-1675.0,1668.568,9183.824,3909.584,22503.96,-5321.944,8725.544,25419.264,19709.793,25858.248,36024.023
104.0,746876.9,741157.75,1421583.0,18937.416,8052.864,19767.145,5216.888,28093.904,11804.864,4679.816,9854.36,9090.024,22028.527,-1657.312,1688.4,9213.304,3922.984,22521.111,-5313.904,8740.552,25426.232,19732.84,25892.016,36055.65
108.0,746867.25,741148.1,1421577.6,18877.385,7984.256,19753.207,5192.232,28091.225,11805.4,4681.96,9867.224,9085.2,22026.92,-1688.4,1665.888,9203.656,3936.384,22508.248,-5311.224,8721.256,25397.287,19729.623,25886.656,36049.754
112.0,746872.06,741153.44,1421581.9,18764.824,7870.088,19687.816,5088.784,28029.584,11789.856,4624.608,9855.968,8998.904,21954.023,-1806.856,1549.576,9106.64,3907.44,22399.977,-5333.2,8622.632,25329.752,19626.176,25762.305,35927.008
116.0,746892.94,741173.3,1421607.6,18850.049,7964.96,19706.04,5124.16,28036.016,11787.176,4621.392,9846.856,9005.872,21955.096,-1765.048,1578.52,9113.608,3898.328,22418.2,-5339.096,8650.504,25367.271,19637.969,25772.488,35927.008
120.0,746887.06,741169.56,1421603.4,18938.488,8053.936,19750.527,5201.344,28073.535,11791.464,4659.448,9851.144,9066.976,22002.264,-1679.824,1661.064,9181.144,3916.552,22496.455,-5324.624,8722.864,25420.871,19713.545,25852.889,36017.594
124.0,746883.3,741164.75,1421605.5,18929.377,8040.536,19761.783,5213.136,28087.473,11796.824,4676.6,9855.968,9081.448,22020.488,-1666.96,1676.608,9207.944,3927.808,22516.824,-5316.048,8738.408,25424.623,19733.377,25875.4,36044.93
128.0,746882.25,741161.5,1421610.9,18871.488,7976.216,19750.527,5189.552,28085.328,11802.72,4678.208,9865.616,9076.624,22021.56,-1696.44,1661.064,9206.336,3935.848,22502.889,-5317.12,8720.72,25396.217,19728.016,25877.545,36041.176
132.0,746891.4,741171.1,1421625.2,18764.824,7870.624,19687.28,5090.392,28021.008,11787.176,4617.104,9857.576,8993.544,21953.488,-1813.824,1545.824,9118.968,3906.904,22393.008,-5336.952,8623.168,25328.145,19629.928,25758.553,35922.72
136.0,746904.75,741187.25,1421637.1,18852.729,7969.248,19703.896,5125.232,28029.049,11786.104,4615.496,9846.856,9002.656,21957.775,-1769.872,1580.128,9116.824,3891.896,22406.408,-5340.168,8652.112,25364.057,19635.287,25775.703,35921.113
140.0,746899.94,741182.44,1421631.8,18942.775,8063.048,19752.137,5202.952,28077.287,11788.784,4659.984,9847.392,9060.544,22002.264,-1677.144,1664.816,9175.784,3917.088,22488.416,-5327.304,8725.544,25420.336,19710.328,25855.568,36006.87
144.0,746895.6,741179.75,1421633.9,18936.344,8051.792,19762.855,5214.744,28089.615,11795.216,4678.208,9853.288,9080.376,22021.023,-1665.888,1681.968,9200.976,3927.272,22509.855,-5319.8,8740.552,25427.305,19728.016,25882.904,36044.93
148.0,746891.4,741176.5,1421638.8,18876.312,7987.472,19748.385,5190.088,28085.863,11803.256,4677.136,9864.008,9075.552,22020.488,-1694.832,1664.28,9200.976,3933.168,22503.424,-5319.264,8725.008,25398.896,19719.977,25882.367,36044.93
152.0,746900.44,741180.25,1421650.5,18761.072,7871.696,19684.064,5087.712,28021.008,11787.176,4617.104,9852.752,8990.864,21945.447,-1818.112,1547.432,9114.144,3907.976,22402.12,-5340.704,8626.384,25329.217,19620.816,25751.584,35917.36
156.0,746913.3,741197.44,1421667.1,18838.256,7958.528,19698.0,5115.048,28027.977,11783.424,4617.104,9839.352,9003.192,21949.736,-1784.88,1562.976,9113.608,3890.824,22424.096,-5348.208,8652.648,25361.377,19625.64,25753.729,35904.496
160.0,746910.1,741196.4,1421664.4,18935.809,8056.616,19743.023,5199.736,28070.32,11791.464,4656.768,9841.496,9065.368,21999.049,-1687.864,1655.704,9179.0,3906.904,22486.271,-5335.88,8727.152,25416.584,19702.287,25838.416,35997.76
164.0,746904.75,741193.7,1421665.5,18939.023,8055.544,19756.424,5215.816,28087.473,11802.184,4679.28,9847.928,9083.056,22019.416,-1660.528,1680.896,9204.192,3910.656,22503.96,-5326.768,8743.768,25422.48,19718.904,25882.904,36040.64
168.0,746898.9,741185.06,1421662.9,18878.992,7991.76,19747.848,5189.016,28085.863,11804.328,4680.888,9859.184,9075.552,22023.703,-1686.792,1658.92,9208.48,3923.52,22499.137,-5322.48,8729.296,25396.217,19718.367,25877.008,36042.246
172.0,746894.0,741189.4,1421655.9,18764.287,7875.984,19679.775,5083.424,28025.297,11796.824,4621.392,9842.568,8986.576,21948.664,-1798.28,1544.216,9123.256,3881.176,22386.04,-5347.136,8629.064,25326.535,19603.664,25764.984,35923.258
176.0,746920.3,741208.7,1421689.1,18847.367,7964.424,19696.393,5116.656,28025.832,11784.496,4611.744,9839.352,8987.648,21944.377,-1777.376,1571.016,9110.928,3884.928,22396.76,-5349.816,8651.04,25362.447,19621.889,25767.664,35921.65
180.0,746926.2,741214.56,1421701.4,18939.023,8060.904,19744.633,5198.128,28069.783,11794.144,4654.624,9841.496,9053.04,21996.367,-1681.432,1665.352,9173.64,3901.544,22481.447,-5335.344,8729.296,25417.656,19697.465,25858.248,36002.586
184.0,746921.4,741210.8,1421697.6,18929.377,8050.184,19755.889,5210.456,28088.008,11804.328,4676.064,9846.856,9073.944,22019.416,-1663.744,1675.536,9205.8,3909.048,22504.496,-5327.84,8743.768,25423.016,19718.904,25877.545,36023.49
188.0,746913.3,741200.1,1421691.2,18872.023,7985.864,19744.633,5191.16,28088.008,11804.864,4677.672,9859.184,9069.12,22020.488,-1694.832,1652.488,9204.192,3925.128,22500.744,-5325.696,8728.76,25397.824,19721.584,25871.111,36026.703
192.0,746920.8,741205.44,1421701.4,18756.248,7869.016,19676.023,5088.248,28023.152,11787.176,4616.032,9849.0,8982.824,21945.984,-1819.72,1538.856,9113.608,3897.256,22395.152,-5345.528,8626.384,25323.855,19619.744,25753.729,35918.97
196.0,746937.44,741222.6,1421722.9,18836.648,7954.776,19689.424,5113.976,28021.008,11780.744,4608.528,9840.96,8983.36,21944.912,-1790.776,1561.368,9106.104,3884.928,22396.225,-5347.672,8646.216,25356.016,19622.424,25763.912,35920.04
200.0,746933.1,741223.1,1421723.9,18932.057,8052.328,19734.984,5195.984,28061.744,11789.856,4644.976,9843.64,9043.928,21994.225,-1692.152,1651.952,9165.064,3903.152,22468.584,-5333.2,8721.256,25409.615,19694.783,25850.744,36007.406
204.0,746934.25,741223.1,1421727.1,18925.623,8042.144,19746.24,5207.24,28077.824,11796.288,4663.2,9850.072,9067.512,22012.984,-1678.216,1670.176,9186.504,3917.088,22495.385,-5326.768,8736.264,25413.367,19716.225,25869.504,36032.062
208.0,746927.25,741214.56,1421725.0,18867.736,7980.504,19734.447,5183.656,28078.36,11803.256,4670.704,9859.184,9063.224,22015.129,-1697.512,1650.88,9189.184,3922.984,22491.633,-5326.232,8720.72,25384.96,19708.184,25867.896,36023.49
212.0,746929.94,741220.44,1421733.6,18750.889,7859.904,19666.377,5079.136,28012.969,11788.784,4610.136,9846.32,8976.928,21943.305,-1815.432,1531.352,9100.744,3889.216,22382.824,-5348.744,8618.344,25310.992,19603.664,25746.225,35909.32
216.0,746944.94,741233.9,1421747.0,18826.465,7942.984,19679.775,5104.864,28009.217,11778.064,4599.416,9837.744,8980.144,21940.623,-1793.456,1551.72,9096.456,3882.248,22390.863,-5355.176,8634.96,25342.615,19607.416,25752.656,35905.566
220.0,746947.06,741232.8,1421750.1,18920.264,8037.32,19725.871,5186.336,28051.023,11780.208,4638.008,9841.496,9041.248,21988.863,-1705.016,1639.088,9156.488,3909.584,22473.943,-5339.096,8709.464,25397.824,19687.28,25835.2,35987.574
224.0,746943.3,741230.1,1421750.1,18913.297,8026.064,19739.809,5199.736,28066.031,11782.352,4654.624,9849.536,9060.544,22004.943,-1692.688,1655.168,9179.536,3926.736,22496.455,-5331.056,8726.08,25402.648,19710.328,25851.816,36020.81
228.0,746936.9,741225.8,1421749.6,18860.232,7967.64,19728.016,5176.688,28066.568,11792.0,4659.984,9855.968,9055.72,22006.016,-1703.944,1641.768,9183.288,3924.056,22490.023,-5332.664,8713.752,25377.455,19699.607,25864.145,36026.703
232.0,746955.1,741239.25,1421773.8,18742.312,7849.72,19665.305,5077.528,28003.855,11783.424,4602.096,9845.248,8972.64,21937.943,-1820.256,1534.032,9098.064,3890.824,22381.752,-5355.712,8615.664,25306.703,19600.984,25740.863,35913.07
236.0,746964.75,741252.6,1421782.9,18819.496,7935.48,19677.633,5102.184,28004.928,11776.456,4594.056,9837.208,8974.248,21935.8,-1790.776,1547.968,9092.704,3879.568,22385.504,-5358.392,8635.496,25338.328,19601.52,25743.545,35906.105
240.0,746958.4,741247.8,1421774.9,18924.553,8040.0,19726.943,5186.872,28051.023,11781.816,4638.544,9840.424,9037.496,21990.473,-1691.08,1639.624,9158.096,3899.936,22476.088,-5340.704,8715.36,25397.824,19682.992,25842.703,35999.902
244.0,746957.8,741245.6,1421779.6,18921.336,8029.816,19743.023,5201.88,28071.928,11786.104,4664.808,9847.392,9060.544,22012.447,-1675.536,1662.672,9184.36,3915.48,22506.64,-5329.984,8732.512,25406.4,19708.184,25870.576,36028.312
248.0,746953.0,741239.25,1421780.8,18871.488,7974.608,19737.664,5183.12,28072.465,11792.536,4670.704,9860.256,9060.544,22016.736,-1700.192,1649.808,9189.72,3929.952,22500.207,-5327.304,8720.72,25384.424,19706.04,25875.936,36038.496
252.0,746951.94,741241.9,1421779.6,18758.393,7859.368,19672.809,5082.888,28008.68,11779.672,4611.744,9849.536,8979.608,21948.664,-1814.896,1538.856,9110.928,3898.864,22389.256,-5347.672,8622.096,25313.672,19603.664,25760.695,35929.152
256.0,746974.44,741264.44,1421809.1,18831.287,7940.304,19686.207,5110.224,28008.145,11776.456,4601.024,9838.816,8976.928,21942.768,-1783.272,1558.688,9107.176,3889.216,22391.4,-5351.424,8639.248,25342.615,19602.057,25756.408,35916.29
260.0,746976.56,741266.56,1421815.6,18928.84,8039.464,19736.057,5193.304,28054.24,11783.424,4644.44,9842.032,9048.216,21995.297,-1682.504,1650.344,9169.352,3909.048,22479.305,-5334.808,8719.112,25400.504,19683.527,25847.527,36005.266
264.0,746968.0,741261.75,1421809.1,18922.408,8031.96,19747.848,5205.632,28071.928,11790.928,4666.952,9847.928,9081.448,22021.023,-1664.816,1667.496,9195.616,3921.912,22507.713,-5326.768,8734.656,25405.863,19706.04,25871.648,36034.742
268.0,746962.1,741257.44,1421810.2,18872.023,7976.216,19739.809,5190.088,28076.752,11796.824,4673.92,9858.648,9084.128,22029.064,-1683.576,1655.704,9197.224,3929.952,22508.248,-5323.552,8723.4,25383.352,19708.72,25877.545,36039.566
272.0,746971.2,741263.9,1421819.4,18757.855,7857.224,19677.633,5087.176,28015.648,11782.352,4616.568,9848.464,8995.688,21956.703,-1803.64,1539.392,9115.216,3902.616,22403.191,-5342.848,8623.704,25312.064,19610.096,25763.912,35930.76
276.0,746991.56,741281.56,1421839.8,18829.145,7936.016,19688.352,5104.328,28011.896,11777.528,4605.312,9839.352,8987.648,21945.984,-1782.2,1545.824,9107.712,3884.392,22401.049,-5347.672,8636.568,25337.793,19604.2,25759.088,35917.895
280.0,746995.3,741283.2,1421848.2,18930.447,8044.288,19739.271,5189.552,28053.703,11781.28,4643.368,9839.888,9048.216,21995.297,-1685.184,1641.768,9168.816,3909.048,22480.912,-5334.808,8714.824,25399.432,19684.064,25845.385,36005.8
284.0,746991.56,741279.44,1421851.0,18924.553,8033.568,19753.207,5204.56,28071.928,11784.496,4663.736,9845.248,9068.584,22015.664,-1672.856,1658.384,9190.792,3926.736,22500.744,-5327.304,8733.584,25408.545,19711.936,25868.969,36033.137
288.0,746981.4,741273.0,1421841.2,18874.703,7978.36,19743.56,5184.728,28077.287,11796.824,4674.456,9855.968,9064.832,22020.488,-1683.576,1646.056,9195.08,3927.808,22496.455,-5324.624,8725.008,25386.568,19704.969,25877.008,36036.887
292.0,746989.94,741283.7,1421856.9,18756.248,7860.44,19677.096,5083.424,28014.04,11789.856,4615.496,9844.712,8983.36,21951.344,-1796.136,1537.784,9114.144,3893.504,22391.936,-5347.672,8626.384,25314.744,19602.057,25759.623,35923.793
296.0,747005.0,741295.5,1421870.8,18825.928,7934.408,19686.207,5100.576,28006.535,11774.848,4600.488,9835.6,8980.144,21944.377,-1784.344,1544.216,9097.528,3891.36,22387.111,-5350.888,8636.568,25343.688,19603.129,25746.225,35910.39
300.0,747003.4,741292.8,1421871.9,18929.377,8040.0,19737.129,5186.336,28052.096,11778.6,4641.224,9836.672,9045.536,21993.688,-1681.432,1636.408,9161.848,3910.656,22470.729,-5336.416,8714.288,25402.648,19679.775,25834.129,36000.977
304.0,746997.5,741288.0,1421869.1,18927.232,8033.032,19747.848,5201.344,28067.64,11780.744,4657.84,9841.496,9060.008,22009.768,-1671.248,1657.848,9185.432,3926.2,22492.703,-5329.984,8729.296,25408.008,19704.432,25859.855,36026.703
308.0,746994.25,741284.8,1421870.8,18874.168,7974.608,19739.809,5181.512,28073.0,11790.392,4665.88,9851.68,9059.472,22014.057,-1689.472,1639.088,9191.328,3929.952,22493.775,-5328.376,8720.72,25384.96,19702.287,25867.36,36031.527
312.0,747003.4,741294.94,1421884.8,18751.424,7850.256,19673.344,5078.6,28009.217,11780.208,4609.064,9842.568,8979.608,21947.057,-1807.392,1522.776,9107.176,3898.864,22388.184,-5347.672,8623.168,25313.137,19604.2,25753.729,35917.895
316.0,747018.4,741311.06,1421902.4,18807.168,7915.112,19679.775,5088.784,28001.176,11772.168,4595.128,9832.384,8981.216,21940.088,-1797.208,1522.776,9092.168,3884.392,22385.504,-5352.496,8629.6,25335.111,19599.377,25741.4,35898.062
320.0,747022.1,741313.75,1421909.9,18916.512,8023.92,19730.16,5176.152,28048.344,11775.92,4639.616,9835.064,9053.576,21995.297,-1699.656,1623.008,9155.416,3905.296,22476.623,-5339.096,8710.0,25396.217,19684.064,25834.129,35994.008
324.0,747018.94,741312.6,1421913.1,18920.264,8029.816,19742.488,5193.304,28065.496,11781.816,4662.664,9839.888,9071.264,22015.129,-1675.0,1657.848,9179.536,3920.304,22503.96,-5331.056,8725.544,25404.793,19710.328,25869.504,36029.92
328.0,747010.9,741303.0,1421907.8,18873.096,7982.112,19734.447,5177.224,28072.465,11790.928,4673.384,9848.464,9069.656,22022.096,-1684.112,1650.344,9185.968,3926.736,22502.889,-5327.304,8719.648,25382.816,19707.648,25885.049,36036.35
332.0,747021.06,741313.75,1421921.8,18751.424,7856.688,19670.129,5076.456,28013.504,11786.104,4619.784,9837.208,8994.616,21959.385,-1804.712,1541.0,9113.072,3887.608,22401.584,-5348.208,8623.168,25310.455,19604.736,25775.168,35927.008
336.0,747032.9,741325.0,1421934.6,18813.6,7922.616,19677.096,5093.072,28000.104,11770.56,4602.096,9831.848,8983.896,21948.664,-1803.104,1542.608,9098.064,3884.928,22390.863,-5348.208,8627.992,25333.504,19601.52,25756.408,35911.465
340.0,747028.0,741323.94,1421932.4,18919.191,8030.352,19726.408,5177.76,28048.344,11775.92,4644.976,9833.992,9049.288,21999.049,-1698.584,1635.336,9165.6,3902.616,22479.84,-5333.2,8707.32,25393.535,19679.775,25853.96,36004.19
344.0,747025.4,741321.75,1421933.0,18911.152,8022.848,19736.057,5189.552,28064.96,11783.424,4662.664,9838.28,9075.016,22020.488,-1679.824,1659.456,9187.576,3916.552,22504.496,-5326.232,8721.256,25397.287,19703.36,25882.904,36034.742
348.0,747021.06,741314.25,1421933.5,18859.695,7966.568,19728.016,5171.328,28068.176,11784.496,4671.776,9850.608,9088.952,22031.744,-1701.264,1644.448,9190.256,3930.488,22505.568,-5321.408,8711.608,25374.775,19710.328,25886.656,36041.71
352.0,747027.5,741318.0,1421942.6,18741.775,7839.536,19666.377,5071.096,28007.072,11769.488,4618.176,9844.176,9012.304,21967.96,-1822.4,1528.136,9113.608,3908.512,22409.623,-5341.776,8615.664,25304.023,19619.207,25764.447,35933.977
356.0,747038.75,741333.0,1421956.0,18801.809,7908.68,19669.592,5083.424,28000.104,11766.808,4602.096,9834.528,8993.008,21955.096,-1807.392,1535.104,9099.136,3888.68,22395.688,-5349.816,8625.312,25323.855,19604.736,25748.904,35913.07
360.0,747041.94,741335.7,1421961.9,18910.615,8020.704,19721.584,5174.008,28046.736,11771.096,4643.368,9838.816,9054.112,22004.408,-1707.696,1630.512,9159.704,3911.728,22477.16,-5335.344,8709.464,25384.96,19691.031,25842.703,36004.727
364.0,747041.94,741333.0,1421965.6,18906.328,8014.808,19734.984,5190.624,28063.352,11775.92,4662.664,9844.176,9071.8,22020.488,-1694.296,1647.128,9183.824,3928.344,22501.816,-5327.84,8722.864,25394.072,19718.367,25861.465,36030.457
368.0,747031.25,741327.7,1421958.8,18859.695,7964.424,19726.943,5171.328,28071.393,11788.784,4673.92,9851.144,9071.264,22026.385,-1696.976,1636.944,9195.08,3919.768,22500.744,-5327.304,8714.824,25371.56,19708.184,25878.08,36037.426
372.0,747031.25,741334.6,1421961.4,18739.096,7844.896,19659.943,5067.344,28011.36,11784.496,4621.928,9837.208,8991.936,21958.848,-1799.352,1531.352,9115.216,3877.424,22398.904,-5351.424,8619.416,25295.984,19598.84,25778.385,35928.08
376.0,747050.56,741350.2,1421986.0,18794.305,7910.288,19663.16,5080.744,27997.424,11768.952,4598.88,9831.848,8980.144,21942.232,-1804.176,1534.032,9089.488,3880.104,22385.504,-5356.784,8620.488,25318.496,19594.016,25751.584,35906.64
380.0,747048.94,741345.4,1421986.0,18903.648,8020.704,19714.615,5170.256,28040.84,11771.096,4640.688,9832.384,9044.464,21994.76,-1705.552,1628.904,9151.128,3900.472,22471.264,-5344.456,8703.032,25379.064,19677.633,25839.488,35998.297
384.0,747043.56,741340.5,1421980.6,18899.896,8013.736,19728.016,5185.264,28056.385,11775.384,4659.448,9836.136,9065.368,22016.2,-1692.152,1648.736,9176.32,3909.584,22494.312,-5336.952,8717.504,25385.496,19700.145,25868.432,36027.24
388.0,747039.8,741335.7,1421981.8,18855.408,7963.888,19723.191,5169.72,28059.6,11779.136,4667.488,9849.0,9067.512,22023.168,-1707.696,1634.8,9181.68,3914.408,22498.064,-5334.808,8711.608,25367.271,19704.969,25880.76,36034.742
392.0,747044.1,741341.06,1421993.0,18733.736,7842.216,19660.48,5068.416,27999.568,11767.344,4611.744,9839.888,8993.544,21955.633,-1820.792,1528.136,9101.816,3887.608,22399.977,-5355.176,8618.344,25294.377,19611.703,25769.809,35928.617
396.0,747062.3,741359.3,1422011.8,18791.088,7904.928,19661.016,5075.92,27987.775,11758.768,4594.056,9830.24,8979.608,21939.016,-1816.504,1530.816,9084.664,3881.176,22382.287,-5364.288,8615.128,25313.672,19593.48,25753.191,35901.816
400.0,747067.7,741360.4,1422016.6,18900.969,8018.024,19714.615,5167.04,28031.729,11764.664,4633.72,9830.776,9038.032,21988.328,-1713.056,1630.512,9151.128,3902.616,22464.297,-5351.424,8698.208,25375.848,19670.129,25848.064,35990.258
404.0,747059.6,741355.56,1422013.4,18900.432,8011.592,19729.088,5185.264,28046.2,11770.56,4650.872,9833.992,9056.792,22005.48,-1695.904,1646.056,9173.104,3914.944,22487.344,-5343.384,8715.896,25384.424,19693.176,25868.969,36023.49
408.0,747052.1,741349.6,1422014.4,18854.871,7959.064,19725.336,5171.328,28053.703,11775.92,4659.448,9845.248,9066.44,22015.129,-1706.624,1632.12,9177.392,3927.272,22491.096,-5340.704,8710.536,25362.984,19699.072,25874.328,36036.887
412.0,747061.8,741351.8,1422025.8,18735.344,7837.392,19664.768,5076.456,27994.744,11757.16,4602.632,9838.816,8989.256,21948.664,-1830.976,1528.136,9100.744,3913.336,22391.936,-5357.32,8616.736,25293.84,19614.385,25766.057,35931.832
416.0,747075.2,741370.0,1422040.8,18791.088,7900.64,19666.377,5082.888,27980.809,11753.944,4585.48,9826.488,8970.496,21934.729,-1820.792,1525.456,9084.664,3890.824,22378.535,-5365.896,8614.592,25312.064,19591.336,25750.512,35902.887
420.0,747075.2,741372.7,1422044.5,18905.256,8016.952,19719.44,5173.472,28027.977,11763.592,4630.504,9828.096,9034.816,21988.863,-1711.448,1624.616,9150.056,3904.76,22463.76,-5351.424,8697.136,25374.775,19668.52,25849.672,35998.297
424.0,747074.6,741371.6,1422047.6,18903.648,8012.664,19734.447,5192.768,28048.344,11768.416,4653.552,9834.528,9061.616,22014.057,-1692.152,1647.128,9177.928,3918.696,22496.455,-5342.312,8717.504,25382.816,19694.783,25877.008,36033.137
